timestamp,excitement,frustration,meditation,engagementBoredom,blink,clench,laugh,smile,eyebrow,furrowBrow,lookLeft,lookRight,smirkLeft,smirkRight,winkLeft,winkRight,eeg0,eeg1,eeg2,eeg3,eeg4,eeg5,eeg6,eeg7,eeg8,eeg9,eeg10,eeg11,eeg12,eeg13,eeg14,eeg15,eeg16
1027.8911,0.53630084,0.4894797,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.0,0,0,0.062350146,0.0,0,1,68.0,0.0,553.0,4456.923076923077,3766.666666666667,4572.820512820514,4275.384615384616,4174.358974358975,4490.769230769231,4397.435897435898,4372.820512820514,4315.8974358974365,4674.871794871796,4296.410256410257,4054.8717948717954,4167.179487179487,4461.538461538462
1028.1414,0.53630084,0.4894797,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.0,0,0,0.059665058,0.0,1,0,105.0,0.0,495.0,4645.128205128206,4857.948717948719,4585.641025641026,5305.128205128206,4603.589743589744,4851.794871794872,4695.8974358974365,4760.512820512821,4525.641025641026,5075.8974358974365,4690.256410256411,4416.923076923077,4667.6923076923085,4937.948717948719
1028.2665,0.53630084,0.4894797,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.0,0,0,0.13978478,0.0,1,0,121.0,0.0,495.0,4595.384615384616,4549.2307692307695,4575.384615384616,5056.410256410257,4566.153846153847,4855.384615384616,4703.076923076924,4774.358974358975,4528.717948717949,5085.128205128206,4657.435897435898,4379.48717948718,4556.410256410257,4792.307692307693
1028.6418,0.6819447,0.47098747,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.0,0,0,0.12829071,0.0,0,0,40.0,0.0,0.0,4620.512820512821,4309.2307692307695,4548.205128205129,4861.538461538462,4455.8974358974365,4752.820512820514,4578.974358974359,4652.820512820514,4488.717948717949,4962.564102564103,4649.743589743591,4378.974358974359,4531.794871794872,4917.948717948719
1028.767,0.6819447,0.47098747,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.0,0,0,0.20168062,0.0,0,1,56.0,0.0,0.0,4584.615384615385,4109.2307692307695,4529.2307692307695,4697.435897435898,4455.384615384616,4765.641025641026,4591.282051282052,4658.974358974359,4507.179487179488,4962.051282051283,4606.153846153847,4366.153846153847,4446.153846153847,4775.8974358974365
1029.1422,0.8101113,0.45434448,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.0,0,0,0.26323405,0.0,0,0,104.0,0.0,518.0,4597.948717948719,3972.307692307693,4522.051282051282,4571.282051282052,4425.641025641026,4732.820512820514,4567.179487179488,4618.461538461539,4508.205128205129,4930.769230769231,4565.641025641026,4330.256410256411,4370.769230769231,4643.076923076924
1029.2673,0.8101113,0.45434448,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.0,0,0,0.3665958,0.0,0,0,120.0,0.0,518.0,4603.589743589744,3945.1282051282055,4523.076923076924,4552.307692307693,4403.076923076924,4715.8974358974365,4538.974358974359,4588.717948717949,4503.589743589744,4921.538461538462,4587.179487179488,4369.743589743591,4419.48717948718,4674.871794871796
1029.6427,0.9228979,0.43936577,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0,32.0,0.0,0.0,4593.846153846154,3885.6410256410263,4512.820512820514,4477.948717948719,4320.000000000001,4645.128205128206,4485.128205128206,4528.717948717949,4475.8974358974365,4837.948717948719,4509.743589743591,4344.102564102564,4318.461538461539,4614.358974358975
1029.8303,0.9228979,0.43936577,0.33333334,0.5522388,1,0.0,0.0,0.0,0.0,0.0,0,0,0.3589195,0.0,0,0,63.0,0.0,0.0,4599.48717948718,3929.2307692307695,4506.153846153847,4508.205128205129,4300.000000000001,4628.717948717949,4446.153846153847,4472.820512820514,4458.461538461539,4795.384615384616,4454.358974358975,4455.8974358974365,4294.871794871796,4685.128205128206
1030.1431,0.9123497,0.42588493,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.19753557,0,0,0.0,0.0,0,0,102.0,0.0,544.0,4608.205128205129,3894.358974358975,4506.153846153847,4472.820512820514,4288.205128205129,4639.48717948718,4467.179487179487,4461.025641025642,4452.307692307693,4789.743589743591,4417.948717948719,4447.179487179487,4262.051282051282,4603.589743589744
