timestamp,excitement,frustration,meditation,engagementBoredom,blink,clench,laugh,smile,eyebrow,furrowBrow,lookLeft,lookRight,smirkLeft,smirkRight,winkLeft,winkRight,eeg0,eeg1,eeg2,eeg3,eeg4,eeg5,eeg6,eeg7,eeg8,eeg9,eeg10,eeg11,eeg12,eeg13,eeg14,eeg15,eeg16
1141.7312,0.69425493,1.0,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.1454851,0,0,0.0,0.0,0,0,70.0,0.0,552.0,4537.435897435898,3862.0512820512827,4445.128205128206,4424.615384615385,4234.871794871796,4541.538461538462,4476.410256410257,4503.589743589744,4381.538461538462,4762.051282051282,4362.051282051282,4270.769230769231,4217.435897435898,4266.666666666667
1142.0127,0.7012533,1.0,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.48841628,0,0,0.0,0.0,0,0,106.0,0.0,525.0,4656.410256410257,4050.2564102564106,4497.435897435898,4440.000000000001,4254.871794871796,4557.948717948719,4482.564102564103,4527.6923076923085,4373.846153846154,4736.923076923077,4383.589743589744,4355.384615384616,4265.128205128206,4582.051282051282
1142.263,0.7012533,1.0,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.58621925,0,0,0.0,0.0,0,0,9.0,0.0,481.0,4661.025641025642,4056.410256410257,4508.717948717949,4444.102564102564,4264.102564102564,4568.205128205129,4492.307692307693,4559.48717948718,4396.923076923077,4749.2307692307695,4392.307692307693,4362.564102564103,4248.205128205129,4612.820512820514
1142.5131,0.74651355,1.0,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.054392617,0,0,0.0,0.0,0,0,41.0,0.0,0.0,4618.974358974359,4050.7692307692314,4474.358974358975,4416.923076923077,4261.025641025642,4560.000000000001,4463.076923076924,4520.000000000001,4390.256410256411,4708.205128205129,4382.051282051282,4309.2307692307695,4194.358974358975,4663.589743589744
1142.732,0.74651355,1.0,0.33333334,0.5522388,0,0.0,0.047747597,0.0,0.0,0.0,0,0,0.0,0.0,0,0,69.0,0.0,552.0,4617.948717948719,4044.1025641025644,4480.000000000001,4310.256410256411,4261.025641025642,4555.8974358974365,4446.666666666667,4494.358974358975,4397.435897435898,4722.564102564103,4373.333333333334,4320.512820512821,4203.076923076924,4587.179487179488
1143.0135,0.77805716,1.0,0.33333334,0.5522388,0,0.0,0.13043034,0.0,0.0,0.0,0,0,0.0,0.0,0,0,105.0,0.0,495.0,4604.102564102564,3996.9230769230776,4476.410256410257,4296.923076923077,4246.666666666667,4549.2307692307695,4456.410256410257,4504.615384615385,4399.48717948718,4741.025641025642,4375.384615384616,4311.794871794872,4221.538461538462,4723.589743589744
1143.2324,0.77805716,1.0,0.33333334,0.5522388,0,0.0,0.044765446,0.0,0.0,0.0,0,0,0.0,0.0,0,1,4.0,0.0,556.0,4579.48717948718,3973.333333333334,4471.282051282052,4310.769230769231,4248.205128205129,4551.794871794872,4475.8974358974365,4517.948717948719,4397.435897435898,4705.641025641026,4368.205128205129,4277.435897435898,4164.615384615385,4683.589743589744
1143.5139,0.76241624,1.0,0.33333334,0.5522388,0,0.0,0.047633164,0.0,0.0,0.0,0,0,0.0,0.0,0,0,40.0,0.0,0.0,4566.666666666667,3926.1538461538466,4458.461538461539,4325.641025641026,4234.358974358975,4540.000000000001,4471.794871794872,4546.153846153847,4416.923076923077,4730.256410256411,4372.307692307693,4281.025641025642,4182.564102564103,4781.538461538462
1143.7329,0.76241624,1.0,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.22456247,0,0,0.0,0.0,0,0,68.0,0.0,556.0,4591.282051282052,3969.7435897435903,4474.358974358975,4357.435897435898,4234.871794871796,4539.48717948718,4446.666666666667,4491.282051282052,4404.615384615385,4695.384615384616,4367.179487179487,4295.8974358974365,4182.051282051282,4775.384615384616
1144.0144,0.65496427,1.0,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.105519176,0,0,0.0,0.0,0,0,104.0,0.0,51.0,4571.282051282052,3929.2307692307695,4474.871794871796,4365.128205128206,4231.282051282052,4536.923076923077,4460.512820512821,4502.564102564103,4415.8974358974365,4730.256410256411,4368.717948717949,4290.256410256411,4213.846153846154,4684.615384615386
1144.2333,0.65496427,1.0,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.14185363,0,0,0.0,0.0,0,0,3.0,0.0,499.0,4596.923076923077,3968.717948717949,4487.179487179488,4394.358974358975,4247.6923076923085,4553.333333333334,4461.538461538462,4439.48717948718,4382.564102564103,4698.461538461539,4358.461538461539,4294.358974358975,4178.461538461539,4674.871794871796
1144.5148,0.5360101,1.0,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.025383426,0,0,0.0,0.0,0,0,39.0,0.0,0.0,4588.205128205129,3928.205128205129,4488.205128205129,4393.333333333334,4234.871794871796,4539.48717948718,4438.974358974359,4468.717948717949,4404.615384615385,4759.48717948718,4367.179487179487,4295.384615384616,4244.615384615385,4696.923076923077
1144.7338,0.5360101,1.0,0.33333334,0.5522388,0,0.0,0.1586154,0.0,0.0,0.0,0,0,0.0,0.0,0,0,67.0,0.0,499.0,4577.948717948719,3946.1538461538466,4490.769230769231,4413.846153846154,4254.358974358975,4556.923076923077,4475.384615384616,4505.128205128206,4402.564102564103,4724.615384615386,4356.923076923077,4278.461538461539,4147.6923076923085,4593.333333333334
1145.0153,0.46567816,1.0,0.33333334,0.5522388,1,0.0,0.0,0.0,0.0,0.14152755,0,0,0.0,0.0,0,0,103.0,0.0,468.0,4570.256410256411,3928.717948717949,4489.743589743591,4398.974358974359,4235.8974358974365,4540.512820512821,4445.128205128206,4485.128205128206,4392.307692307693,4700.000000000001,4351.282051282052,4265.128205128206,4157.435897435898,4521.025641025642
1145.2341,0.46567816,1.0,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.1955392,0,0,0.0,0.0,0,0,2.0,0.0,455.0,4551.794871794872,3906.666666666667,4470.769230769231,4411.282051282052,4232.820512820514,4537.435897435898,4432.307692307693,4472.307692307693,4395.8974358974365,4718.461538461539,4346.666666666667,4245.641025641026,4152.820512820514,4457.435897435898
1145.5156,0.51408976,1.0,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.07039474,0,0,0.0,0.0,0,0,38.0,0.0,0.0,4566.666666666667,3887.1794871794878,4486.666666666667,4407.6923076923085,4243.589743589744,4544.102564102564,4466.153846153847,4513.846153846154,4394.871794871796,4744.615384615386,4352.820512820514,4274.871794871796,4196.410256410257,4460.512820512821
1145.7346,0.51408976,1.0,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.02090856,0,0,0.0,0.0,0,0,66.0,0.0,455.0,4576.923076923077,3942.0512820512827,4488.205128205129,4416.923076923077,4247.6923076923085,4544.615384615385,4449.743589743591,4490.256410256411,4384.102564102564,4696.410256410257,4345.641025641026,4262.564102564103,4158.461538461539,4486.153846153847
1146.0161,0.5097345,0.9555593,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.035206683,0,0,0.0,0.0,0,0,102.0,0.0,525.0,4592.307692307693,3984.615384615385,4490.256410256411,4427.179487179487,4246.153846153847,4542.564102564103,4452.820512820514,4462.051282051282,4369.2307692307695,4669.743589743591,4345.641025641026,4256.923076923077,4141.538461538462,4502.564102564103
1146.2351,0.5097345,0.9555593,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.022791097,0,0,0.0,0.0,0,0,1.0,0.0,449.0,4577.948717948719,3946.666666666667,4490.769230769231,4452.820512820514,4248.717948717949,4540.000000000001,4444.615384615385,4467.179487179487,4387.6923076923085,4716.410256410257,4349.743589743591,4267.179487179487,4158.461538461539,4490.769230769231
1146.5166,0.5517648,0.9114757,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.2414472,0,0,0.0,0.0,0,0,37.0,0.0,0.0,4431.282051282052,3798.9743589743593,4416.410256410257,4409.743589743591,4230.256410256411,4525.641025641026,4431.794871794872,4445.128205128206,4376.923076923077,4688.205128205129,4330.256410256411,4137.435897435898,4056.410256410257,4324.615384615385
1146.7355,0.5517648,0.9114757,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.12217237,0,0,0.0,0.0,0,0,65.0,0.0,449.0,4462.564102564103,3830.7692307692314,4424.615384615385,4410.769230769231,4231.282051282052,4527.179487179488,4429.2307692307695,4410.769230769231,4366.666666666667,4689.2307692307695,4331.282051282052,4157.948717948719,4076.9230769230776,4345.641025641026
1147.017,0.67261386,0.8638257,0.33333334,0.5522388,0,0.0,0.035064965,0.0,0.0,0.0,0,0,0.0,0.0,0,0,101.0,0.0,495.0,4504.615384615385,3875.3846153846157,4453.846153846154,4452.307692307693,4235.8974358974365,4538.461538461539,4445.641025641026,4411.794871794872,4360.512820512821,4689.2307692307695,4334.871794871796,4195.8974358974365,4112.820512820514,4413.333333333334
1147.236,0.67261386,0.8638257,0.33333334,0.5522388,0,0.0,0.037738997,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,478.0,4522.564102564103,3895.3846153846157,4454.871794871796,4442.564102564103,4234.871794871796,4537.435897435898,4428.205128205129,4426.153846153847,4383.076923076924,4716.410256410257,4340.512820512821,4207.6923076923085,4134.871794871796,4440.512820512821
1147.5175,0.6529584,0.8176369,0.33333334,0.5522388,0,0.0,0.03937029,0.0,0.0,0.0,0,0,0.0,0.0,0,0,36.0,0.0,0.0,4525.128205128206,3896.410256410257,4445.128205128206,4415.8974358974365,4214.871794871796,4520.512820512821,4427.179487179487,4412.820512820514,4362.051282051282,4684.615384615386,4331.794871794872,4215.384615384616,4135.384615384616,4445.641025641026
1147.7363,0.6529584,0.8176369,0.33333334,0.5522388,0,0.0,0.12120431,0.0,0.0,0.0,0,0,0.0,0.0,0,0,64.0,0.0,478.0,4528.205128205129,3863.076923076924,4443.076923076924,4413.846153846154,4202.051282051282,4507.6923076923085,4428.205128205129,4429.743589743591,4384.102564102564,4724.615384615386,4340.000000000001,4214.871794871796,4172.307692307693,4473.333333333334
1148.0178,0.55382556,0.77061754,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.032813415,0,0,0.0,0.0,0,0,100.0,0.0,51.0,4592.820512820514,3995.8974358974365,4474.358974358975,4442.051282051282,4225.641025641026,4528.205128205129,4418.974358974359,4371.794871794872,4335.384615384616,4676.410256410257,4337.435897435898,4260.000000000001,4193.333333333334,4561.538461538462
1148.2368,0.55382556,0.77061754,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.2348405,0,0,0.0,0.0,1,0,128.0,0.0,51.0,4608.717948717949,3979.48717948718,4497.435897435898,4450.769230769231,4223.589743589744,4521.025641025642,4470.256410256411,4479.48717948718,4370.769230769231,4710.256410256411,4351.282051282052,4309.743589743591,4240.512820512821,4639.48717948718
1148.5183,0.656394,0.72844696,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.15438846,0,0,0.0,0.0,0,0,35.0,0.0,0.0,4714.871794871796,4097.435897435898,4496.410256410257,4490.769230769231,4185.641025641026,4493.333333333334,4467.179487179487,4473.846153846154,4371.794871794872,4715.384615384616,4354.358974358975,4369.2307692307695,4351.282051282052,4696.410256410257
1148.7372,0.656394,0.72844696,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.13848202,0,0,0.0,0.0,0,0,63.0,0.0,0.0,4602.564102564103,3916.410256410257,4444.102564102564,4472.307692307693,4155.384615384616,4478.461538461539,4420.512820512821,4384.102564102564,4347.6923076923085,4703.589743589744,4336.923076923077,4265.128205128206,4216.923076923077,4550.256410256411
1149.0187,0.6239219,0.6904934,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.15620497,1,0,0.0,0.0,1,0,99.0,0.0,471.0,4580.000000000001,3958.461538461539,4460.512820512821,4447.6923076923085,4171.794871794872,4502.051282051282,4426.153846153847,4387.179487179487,4338.461538461539,4682.564102564103,4327.179487179487,4228.717948717949,4136.923076923077,4539.48717948718
1149.2377,0.6239219,0.6904934,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.18961155,1,0,0.0,0.0,0,0,127.0,0.0,471.0,4596.410256410257,3907.1794871794878,4475.384615384616,4421.538461538462,4172.820512820514,4505.641025641026,4446.666666666667,4428.717948717949,4354.358974358975,4721.025641025642,4337.948717948719,4247.6923076923085,4183.076923076924,4485.641025641026
1149.5192,0.5442965,0.65633523,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.32098037,1,0,0.0,0.0,0,0,34.0,0.0,0.0,4668.205128205129,4049.23076923077,4525.128205128206,4457.948717948719,4196.923076923077,4517.435897435898,4408.717948717949,4374.358974358975,4337.435897435898,4661.538461538462,4326.153846153847,4262.051282051282,4153.333333333334,4478.461538461539
1149.738,0.5442965,0.65633523,0.33333334,0.5522388,1,0.0,0.0,0.0,0.0,0.108820826,0,0,0.0,0.0,0,0,62.0,0.0,0.0,4604.102564102564,3892.307692307693,4496.410256410257,4463.076923076924,4192.307692307693,4509.2307692307695,4417.435897435898,4381.538461538462,4352.307692307693,4685.641025641026,4323.076923076924,4221.025641025642,4118.461538461539,4375.384615384616
1150.0195,0.45706794,0.6255929,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.13960558,0,0,0.0,0.0,0,0,98.0,0.0,525.0,4588.717948717949,3875.8974358974365,4490.256410256411,4435.8974358974365,4200.512820512821,4523.589743589744,4424.615384615385,4402.564102564103,4352.307692307693,4690.769230769231,4323.589743589744,4215.8974358974365,4103.076923076924,4316.410256410257
1150.2385,0.45706794,0.6255929,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.10969443,0,0,0.0,0.0,0,0,126.0,0.0,525.0,4560.000000000001,3848.717948717949,4465.128205128206,4427.6923076923085,4197.435897435898,4507.179487179488,4407.6923076923085,4377.948717948719,4352.820512820514,4717.435897435898,4321.538461538462,4214.358974358975,4149.2307692307695,4269.2307692307695
1150.52,0.37412986,0.8751148,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.133463,0,0,0.0,0.0,0,0,33.0,0.0,0.0,4561.538461538462,3876.9230769230776,4467.179487179487,4464.102564102564,4210.769230769231,4521.025641025642,4427.179487179487,4396.923076923077,4364.102564102564,4718.974358974359,4324.102564102564,4227.179487179487,4144.615384615385,4259.48717948718
1150.7389,0.37412986,0.8751148,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.03569019,0,0,0.0,0.0,0,0,61.0,0.0,0.0,4529.2307692307695,3832.820512820513,4432.307692307693,4403.076923076924,4209.2307692307695,4515.384615384616,4414.871794871796,4355.8974358974365,4345.641025641026,4730.256410256411,4320.512820512821,4221.025641025642,4170.769230769231,4239.48717948718
1151.0204,0.3080377,0.80954427,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.061334923,0,0,0.0,0.0,0,0,97.0,0.0,495.0,4548.205128205129,3849.2307692307695,4446.666666666667,4399.48717948718,4211.794871794872,4517.948717948719,4422.564102564103,4387.179487179487,4380.512820512821,4772.307692307693,4334.871794871796,4264.615384615385,4219.48717948718,4314.358974358975
1151.2706,0.3080377,0.80954427,0.33333334,0.5522388,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,479.0,4607.179487179488,3984.1025641025644,4478.461538461539,4407.6923076923085,4229.74358974359,4534.871794871796,4464.102564102564,4432.820512820514,4369.2307692307695,4668.205128205129,4324.102564102564,4263.076923076924,4107.6923076923085,4357.435897435898
1151.5209,0.21132828,0.78465474,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.12539352,0,0,0.0,0.0,0,0,32.0,0.0,0.0,4635.8974358974365,4006.1538461538466,4510.256410256411,4418.974358974359,4226.153846153847,4526.666666666667,4428.717948717949,4361.538461538462,4338.461538461539,4669.743589743591,4322.051282051282,4265.641025641026,4108.717948717949,4405.641025641026
1151.7397,0.21132828,0.78465474,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.07953715,0,0,0.0,0.0,0,0,60.0,0.0,0.0,4677.948717948719,4005.1282051282055,4602.564102564103,4424.102564102564,4229.74358974359,4535.384615384616,4425.641025641026,4352.307692307693,4323.076923076924,4702.564102564103,4326.153846153847,4254.358974358975,4121.538461538462,4415.8974358974365
1152.0212,0.2856428,0.79460907,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.08948824,0,0,0.0,0.0,0,0,96.0,0.0,51.0,4732.307692307693,4009.7435897435903,4714.358974358975,4426.666666666667,4232.307692307693,4537.948717948719,4424.615384615385,4369.743589743591,4354.358974358975,4760.000000000001,4338.974358974359,4283.076923076924,4214.358974358975,4475.8974358974365
1152.2402,0.2856428,0.79460907,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.029975861,0,0,0.0,0.0,0,0,124.0,0.0,51.0,4741.538461538462,4037.9487179487182,4734.871794871796,4432.307692307693,4231.282051282052,4550.769230769231,4428.717948717949,4412.820512820514,4356.923076923077,4734.358974358975,4335.8974358974365,4278.461538461539,4174.358974358975,4473.846153846154
1152.5217,0.3084601,0.80374,0.33333334,0.5522388,1,0.0,0.0,0.0,0.0,0.10122951,0,0,0.0,0.0,0,0,31.0,0.0,0.0,4707.179487179488,3980.5128205128212,4712.820512820514,4426.153846153847,4230.769230769231,4549.743589743591,4454.358974358975,4451.794871794872,4369.2307692307695,4749.743589743591,4335.384615384616,4267.6923076923085,4194.871794871796,4462.564102564103
1152.7406,0.3084601,0.80374,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.10389683,0,0,0.0,0.0,0,0,59.0,0.0,0.0,4688.205128205129,3998.9743589743593,4693.846153846154,4445.128205128206,4242.051282051282,4555.8974358974365,4429.743589743591,4402.564102564103,4355.384615384616,4694.358974358975,4325.641025641026,4250.769230769231,4153.846153846154,4474.358974358975
1153.0221,0.3480924,0.81195784,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.09943328,0,0,0.0,0.0,0,0,95.0,0.0,474.0,4634.358974358975,3940.5128205128212,4638.461538461539,4429.743589743591,4239.48717948718,4564.615384615385,4429.2307692307695,4399.48717948718,4351.794871794872,4688.205128205129,4327.179487179487,4244.102564102564,4178.974358974359,4489.743589743591
1153.2411,0.3480924,0.81195784,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.12208747,0,0,0.0,0.0,0,0,123.0,0.0,474.0,4623.589743589744,3951.2820512820517,4601.538461538462,4439.48717948718,4233.333333333334,4556.410256410257,4420.512820512821,4402.051282051282,4352.307692307693,4690.256410256411,4324.615384615385,4251.794871794872,4167.6923076923085,4495.8974358974365
1153.5226,0.31421834,0.81935394,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,30.0,0.0,0.0,4745.128205128206,4166.153846153847,4634.358974358975,4463.076923076924,4245.641025641026,4555.8974358974365,4425.128205128206,4406.153846153847,4334.358974358975,4677.948717948719,4334.358974358975,4369.2307692307695,4302.051282051282,4639.48717948718
1153.7415,0.31421834,0.81935394,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.105807334,0,0,0.0,0.0,0,0,58.0,0.0,0.0,4602.564102564103,3943.589743589744,4554.358974358975,4428.717948717949,4232.820512820514,4553.333333333334,4453.846153846154,4457.948717948719,4356.410256410257,4687.6923076923085,4330.256410256411,4274.358974358975,4167.6923076923085,4457.948717948719
1154.023,0.28090888,0.82601035,0.33333334,0.5522388,0,0.0,0.0,0.0,0.0,0.10124194,0,0,0.0,0.0,0,0,94.0,0.0,525.0,4556.410256410257,3925.6410256410263,4506.666666666667,4418.461538461539,4230.769230769231,4541.538461538462,4444.102564102564,4447.6923076923085,4359.48717948718,4687.179487179488,4324.102564102564,4259.48717948718,4153.333333333334,4505.128205128206
