timestamp,excitement,frustration,meditation,engagementBoredom,blink,clench,laugh,smile,eyebrow,furrowBrow,lookLeft,lookRight,smirkLeft,smirkRight,winkLeft,winkRight,eeg0,eeg1,eeg2,eeg3,eeg4,eeg5,eeg6,eeg7,eeg8,eeg9,eeg10,eeg11,eeg12,eeg13,eeg14,eeg15,eeg16
109.594185,0.29527718,0.4075175,0.3313528,0.6076741,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,19.0,0.0,0.0,4711.794871794872,3941.0256410256416,4513.846153846154,4483.076923076924,4239.48717948718,4551.282051282052,4514.871794871796,4537.435897435898,4429.2307692307695,4758.461538461539,4460.000000000001,4244.102564102564,4234.358974358975,4633.846153846154
110.09461,0.32579425,0.42902696,0.3315547,0.6020669,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0,83.0,0.0,321.0,4662.051282051282,3934.8717948717954,4493.846153846154,4507.6923076923085,4223.076923076924,4524.102564102564,4460.000000000001,4476.410256410257,4343.076923076924,4626.153846153847,4365.128205128206,4200.000000000001,4078.461538461539,4561.025641025642
110.344826,0.32579425,0.42902696,0.3315547,0.6020669,0,0.0,0.0,0.0,0.0,0.552404,0,0,0.0,0.0,0,0,115.0,0.0,321.0,4707.179487179488,3925.6410256410263,4496.923076923077,4491.282051282052,4232.307692307693,4533.846153846154,4478.461538461539,4501.025641025642,4396.923076923077,4725.641025641026,4417.948717948719,4244.615384615385,4200.000000000001,4575.384615384616
110.62632,0.34717003,0.45319363,0.33173388,0.5970638,0,0.0,0.0,0.0,0.0,0.65828824,0,0,0.0,0.0,0,0,22.0,0.0,0.0,4690.256410256411,3914.8717948717954,4503.589743589744,4488.717948717949,4245.641025641026,4538.461538461539,4490.769230769231,4529.2307692307695,4429.743589743591,4769.743589743591,4438.461538461539,4249.2307692307695,4246.153846153847,4607.6923076923085
110.84526,0.34717003,0.45319363,0.33173388,0.5970638,0,0.0,0.0,0.0,0.0,0.1450808,0,0,0.0,0.0,0,0,50.0,0.0,0.0,4730.769230769231,3946.1538461538466,4511.282051282052,4508.205128205129,4246.666666666667,4537.948717948719,4487.6923076923085,4502.564102564103,4409.2307692307695,4745.641025641026,4425.641025641026,4257.948717948719,4245.641025641026,4611.282051282052
111.095474,0.3240872,0.45867395,0.33189625,0.59254134,0,0.0,0.0,0.0,0.0,0.61190754,0,0,0.0,0.0,0,0,82.0,0.0,574.0,4725.641025641026,3950.7692307692314,4515.384615384616,4508.205128205129,4247.6923076923085,4546.666666666667,4491.282051282052,4518.461538461539,4416.410256410257,4751.282051282052,4429.743589743591,4281.025641025642,4235.8974358974365,4592.307692307693
111.34569,0.3240872,0.45867395,0.33189625,0.59254134,0,0.0,0.0,0.0,0.0,0.17233059,0,0,0.0,0.0,0,0,114.0,0.0,574.0,4723.589743589744,3972.820512820513,4515.384615384616,4507.6923076923085,4235.8974358974365,4536.923076923077,4474.871794871796,4490.769230769231,4389.2307692307695,4713.333333333334,4392.307692307693,4266.666666666667,4174.358974358975,4573.333333333334
111.62718,0.33978888,0.47121188,0.33204034,0.5885051,0,0.0,0.0,0.0,0.0,0.15335551,0,0,0.0,0.0,0,0,21.0,0.0,0.0,4676.410256410257,3942.564102564103,4511.794871794872,4489.2307692307695,4243.076923076924,4540.000000000001,4493.333333333334,4508.205128205129,4399.48717948718,4708.205128205129,4384.102564102564,4264.615384615385,4169.74358974359,4561.025641025642
111.846115,0.33978888,0.47121188,0.33204034,0.5885051,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,49.0,0.0,0.0,4650.769230769231,3945.6410256410263,4507.179487179488,4489.2307692307695,4234.871794871796,4536.923076923077,4475.8974358974365,4490.256410256411,4374.358974358975,4676.923076923077,4367.6923076923085,4260.512820512821,4134.358974358975,4525.641025641026
112.09634,0.3538502,0.47657454,0.33217138,0.5848502,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,81.0,0.0,230.0,4653.846153846154,3940.0000000000005,4508.717948717949,4475.8974358974365,4237.948717948719,4538.461538461539,4497.948717948719,4501.538461538462,4386.153846153847,4688.717948717949,4368.205128205129,4258.461538461539,4151.282051282052,4528.717948717949
112.09634,0.3538502,0.47657454,0.33217138,0.5848502,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,81.0,0.0,230.0,4653.846153846154,3940.0000000000005,4508.717948717949,4475.8974358974365,4237.948717948719,4538.461538461539,4497.948717948719,4501.538461538462,4386.153846153847,4688.717948717949,4368.205128205129,4258.461538461539,4151.282051282052,4528.717948717949
112.59676,0.33344135,0.46927428,0.33228928,0.5815617,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,16.0,0.0,0.0,4653.333333333334,3938.461538461539,4509.743589743591,4481.538461538462,4233.846153846154,4536.923076923077,4478.974358974359,4488.717948717949,4370.256410256411,4694.871794871796,4368.205128205129,4248.717948717949,4153.846153846154,4527.6923076923085
112.84698,0.33344135,0.46927428,0.33228928,0.5815617,0,0.0,0.0,0.0,0.0,0.04708761,0,0,0.0,0.0,0,0,48.0,0.0,0.0,4680.000000000001,3943.589743589744,4514.871794871796,4491.282051282052,4238.974358974359,4537.435897435898,4486.666666666667,4481.538461538462,4377.435897435898,4712.820512820514,4383.076923076924,4260.512820512821,4180.512820512821,4535.8974358974365
113.09719,0.3277567,0.4493762,0.33239552,0.5786001,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,80.0,0.0,270.0,4669.743589743591,3934.8717948717954,4509.2307692307695,4491.282051282052,4233.846153846154,4537.948717948719,4490.256410256411,4518.974358974359,4400.512820512821,4727.179487179488,4385.128205128206,4262.564102564103,4200.512820512821,4529.2307692307695
113.09719,0.3277567,0.4493762,0.33239552,0.5786001,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,80.0,0.0,270.0,4669.743589743591,3934.8717948717954,4509.2307692307695,4491.282051282052,4233.846153846154,4537.948717948719,4490.256410256411,4518.974358974359,4400.512820512821,4727.179487179488,4385.128205128206,4262.564102564103,4200.512820512821,4529.2307692307695
