timestamp,excitement,frustration,meditation,engagementBoredom,blink,clench,laugh,smile,eyebrow,furrowBrow,lookLeft,lookRight,smirkLeft,smirkRight,winkLeft,winkRight,eeg0,eeg1,eeg2,eeg3,eeg4,eeg5,eeg6,eeg7,eeg8,eeg9,eeg10,eeg11,eeg12,eeg13,eeg14,eeg15,eeg16
159.30878,1.0,1.0,0.34340796,0.58268553,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,122.0,0.0,465.0,6278.974358974359,5637.435897435898,5846.666666666667,6032.820512820514,5707.179487179488,5752.820512820514,5721.538461538462,5645.641025641026,5384.102564102564,5936.923076923078,5704.615384615386,5089.743589743591,5413.333333333334,6013.333333333334
159.55899,1.0,1.0,0.34340796,0.58268553,0,0.0,0.0,0.0,0.0,0.22810648,0,0,0.0,0.0,0,0,25.0,0.0,0.0,6132.307692307693,5486.153846153847,5648.717948717949,5841.538461538462,5510.769230769231,5549.743589743591,5526.666666666667,5458.461538461539,5341.538461538462,5738.461538461539,5510.769230769231,5048.205128205129,5206.666666666667,5883.589743589744
159.80922,1.0,1.0,0.34240052,0.57964087,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,57.0,0.0,0.0,6015.384615384616,5360.000000000001,5491.794871794872,5667.6923076923085,5352.820512820514,5401.025641025642,5366.666666666667,5307.179487179488,5307.179487179488,5578.974358974359,5308.717948717949,4823.076923076924,5062.051282051283,5749.743589743591
160.05943,1.0,1.0,0.34240052,0.57964087,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,89.0,0.0,464.0,5901.025641025642,5248.717948717949,5372.820512820514,5524.102564102564,5207.179487179488,5270.256410256411,5252.820512820514,5190.769230769231,5277.948717948719,5473.333333333334,5287.179487179488,4687.179487179488,4948.205128205129,5602.564102564103
160.2158,1.0,1.0,0.3414938,0.57690066,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,109.0,0.0,464.0,5830.769230769231,5188.205128205129,5300.000000000001,5444.615384615386,5130.769230769231,5202.564102564103,5188.205128205129,5129.743589743591,5263.589743589744,5402.564102564103,5113.846153846154,4665.128205128206,4886.666666666667,5559.487179487181
160.2158,1.0,1.0,0.3414938,0.57690066,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,109.0,0.0,464.0,5830.769230769231,5188.205128205129,5300.000000000001,5444.615384615386,5130.769230769231,5202.564102564103,5188.205128205129,5129.743589743591,5263.589743589744,5402.564102564103,5113.846153846154,4665.128205128206,4886.666666666667,5559.487179487181
160.81007,1.0,1.0,0.34066215,0.5744133,0,0.0,0.0,0.0,0.0,0.20484884,0,0,0.0,0.0,0,0,56.0,0.0,0.0,5612.307692307693,4964.615384615386,5140.000000000001,5248.205128205129,4946.153846153847,5073.333333333334,5060.512820512821,5021.025641025642,5224.102564102564,5339.487179487181,4991.794871794872,4589.743589743591,4845.641025641026,5430.256410256411
161.06029,1.0,1.0,0.34066215,0.5744133,0,0.0,0.0,0.0,0.0,0.4106961,0,0,0.0,0.0,0,0,88.0,0.0,416.0,5555.8974358974365,4906.666666666667,5141.025641025642,5225.641025641026,4918.974358974359,5051.282051282052,5050.769230769231,5012.307692307693,5201.025641025642,5325.128205128206,4978.974358974359,4459.48717948718,4815.8974358974365,5357.435897435898
161.3105,1.0,1.0,0.3399122,0.57217276,0,0.0,0.0,0.0,0.0,0.112166315,0,0,0.0,0.0,0,0,120.0,0.0,416.0,5486.666666666667,4829.743589743591,5094.358974358975,5172.820512820514,4857.948717948719,4975.8974358974365,4994.871794871796,4952.820512820514,5180.512820512821,5250.256410256411,4873.333333333334,4301.538461538462,4749.2307692307695,5294.871794871796
161.43561,1.0,1.0,0.3399122,0.57217276,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,7.0,0.0,433.0,5437.435897435898,4785.641025641026,5032.820512820514,5120.512820512821,4818.461538461539,4930.256410256411,4949.743589743591,4903.076923076924,5163.076923076924,5205.641025641026,4836.923076923077,4373.333333333334,4694.871794871796,5257.948717948719
