excitement,engagement,frustration,smile,laugh,clench,minExcitement,minEngagement,minFrustration,maxExcitement,maxEngagement,maxFrustration,MeanExcitement,MeanEngagement,MeanFrustration,class
0.40499009280885706,0.8245996301282037,0.5720695419813508,12.0,0.0,0.0,0.3759987699999992,0.8182862399999986,0.5174680999999989,0.5062756999999992,0.8382349999999984,0.6558165599999987,0.3997956491924379,0.8254325841067288,0.5769523250439265,relaxed
0.4389080625641017,0.8344081504545438,0.5395194232517473,12.0,0.0,0.0,0.3963227299999991,0.8223424599999984,0.5174680999999989,0.506275699999999,0.8391734399999984,0.551616429999999,0.4422139171440575,0.833822245012314,0.5387194498849527,relaxed
0.36311709194638625,0.8256196091258724,0.5114562890675981,12.0,0.0,0.0,0.3252958399999992,0.8229278299999985,0.48139675999999904,0.4015138099999993,0.8332801499999984,0.535934569999999,0.3622880093816706,0.8260049290842689,0.513603629638431,relaxed
0.260722561526806,0.8251295730769216,0.4186268039393931,3.0,0.0,0.0,0.14671346999999957,0.8241663599999984,0.36422022999999926,0.3883067699999994,0.8255001999999985,0.48139675999999915,0.25984353325800336,0.8251279868150265,0.42218622889793955,relaxed
0.16032023397668965,0.8289884459906743,0.3291328102330996,7.0,0.0,0.0,0.08506279399999973,0.8246699599999985,0.29809215999999944,0.2066432399999997,0.8395535299999984,0.36422022999999937,0.15891742866313355,0.8284925545212316,0.33096513530998906,relaxed
0.205858129382284,0.8812688850349633,0.2693156810372955,12.0,0.0,0.0,0.08506279399999983,0.8395535299999984,0.24953294999999953,0.29526219999999964,0.9062693999999982,0.29809215999999955,0.17775288814314666,0.8780965543848059,0.27099680754754113,relaxed
0.2681151738694633,0.8814048695221427,0.30030352367132807,12.0,0.0,0.0,0.2554892599999994,0.8547815999999985,0.24953294999999953,0.2866931299999995,0.9062693999999982,0.33470779999999944,0.2685017897096577,0.8836377410637655,0.2949420676340676,relaxed
0.10439909598834482,0.7856551603846139,0.3668696423543117,12.0,0.0,0.0,0.03928306999999996,0.7529937999999986,0.3347077999999994,0.25548925999999966,0.8547815999999986,0.3839253499999993,0.09699269800431252,0.7895398827225484,0.3646632746741107,relaxed
0.16140956996503467,0.7802274677505813,0.42023098706293627,11.0,0.0,0.0,0.03928306999999962,0.7433515999999986,0.3839253499999992,0.2125296599999998,0.8006979999999985,0.5153116599999991,0.14925113362634337,0.7810949403735825,0.4140417444351791,relaxed
0.2724740037762232,0.7293020802214438,0.5603551660023302,3.0,0.0,0.0,0.2125296599999994,0.7194415299999987,0.5153116599999988,0.2834349599999995,0.7433515999999987,0.591980039999999,0.2707234609814466,0.7288753385097269,0.5565545570236573,relaxed
0.4813392004661995,0.750508499440558,0.6835248298601386,12.0,0.0,2.0,0.27848347999999934,0.7391283999999986,0.591980039999999,0.566737349999999,0.7630462999999985,0.7847215499999985,0.45578855522372874,0.7493564282109405,0.6707521988760091,relaxed
0.548553875151514,0.7756152650932385,0.6418797603146842,12.0,0.0,3.0,0.4485974999999989,0.7630462999999985,0.5261858999999989,0.6479057999999989,0.7941500999999984,0.7847215499999985,0.5354491133169531,0.7743221501955277,0.6484714799981535,relaxed
0.680710705303029,0.8137599452913739,0.43505894548950974,3.0,0.0,12.0,0.5877313599999986,0.7941500999999984,0.3725591999999992,0.7272035999999988,0.8236530999999985,0.5261858999999991,0.6736871496763366,0.8126507241028879,0.4392369666039264,relaxed
0.7123107761305348,0.7447370904195791,0.3903490449417243,12.0,0.0,9.0,0.6673130399999987,0.7131156299999987,0.35513479999999925,0.7739658999999987,0.8092512499999985,0.41109457999999927,0.7155266209760719,0.748205824751261,0.3868129513662929,relaxed
0.5905447912237751,0.6808670429720266,0.4085820481118873,12.0,0.0,2.0,0.5474639999999987,0.6641311999999988,0.38278135999999924,0.6819430599999992,0.7131156299999987,0.4244329999999993,0.5882094454675021,0.6828390512885505,0.4090726681677499,relaxed
0.6228117435198123,0.7266362530186469,0.38493776290209714,12.0,0.0,0.0,0.5131982999999989,0.6794218399999988,0.3749601199999993,0.6901427999999987,0.7504326699999986,0.39381095999999927,0.6262543142344438,0.7231571985036384,0.38412786409864436,relaxed
0.4989683907925398,0.7069464373310009,0.44507860897435814,12.0,0.0,0.0,0.45356629999999903,0.6912166499999987,0.39381095999999916,0.546140699999999,0.7447539999999987,0.46714201999999916,0.4993544905016299,0.7081677725839906,0.4418914720555031,relaxed
0.37061557428904357,0.6980125117132854,0.4279455933916076,1.0,0.0,0.0,0.3287848199999993,0.6666124499999988,0.3617748999999993,0.49544999999999917,0.7252881499999987,0.4677045599999991,0.3736286174974814,0.7005070148450253,0.4311888501879502,relaxed
0.45067797848484764,0.6907731944522132,0.31470115595571035,5.0,0.0,0.0,0.34444549999999907,0.6666124499999988,0.28241544999999946,0.5260649299999992,0.7052144999999987,0.3617748999999994,0.4481718487335376,0.6889082460657592,0.3171973321409752,relaxed
0.25269756407925353,0.6510750462121201,0.6994377279603716,5.0,0.0,0.0,0.18640036999999948,0.6248969999999988,0.27341449999999895,0.37587466999999947,0.6891473999999986,0.9999999999999984,0.2538519566854542,0.6535165880559717,0.590942094233896,relaxed
0.28200752431235376,0.6182264226223765,0.9999999999999982,12.0,0.0,12.0,0.1867208299999996,0.6050697599999988,0.9999999999999982,0.3989176499999995,0.6353509999999989,0.9999999999999982,0.26434521029062225,0.6176466892473073,0.9999999999999982,relaxed
0.13852905231585053,0.5522387999999988,0.2500631522377617,0.0,7.0,0.0,0.012318509999999982,0.5522387999999989,0.2119851299999996,0.2275801199999996,0.5522387999999989,0.2966294999999995,0.09564561100348445,0.5522387999999989,0.2525408035580086,relaxed
0.14774626246386918,0.5522387999999988,0.31246718614219054,0.0,12.0,0.0,0.049685436999999694,0.5522387999999989,0.21198512999999955,0.22758011999999958,0.5522387999999989,0.35801743999999935,0.14468553817754265,0.5522387999999989,0.29950227021641623,relaxed
