%1. Title: Brain Log

@RELATION p7

@ATTRIBUTE excitement NUMERIC
@ATTRIBUTE engagement NUMERIC
@ATTRIBUTE frustration NUMERIC
@ATTRIBUTE smile NUMERIC
@ATTRIBUTE laugh NUMERIC
@ATTRIBUTE clench NUMERIC
@ATTRIBUTE minExcitement NUMERIC
@ATTRIBUTE minEngagement NUMERIC
@ATTRIBUTE minFrustration NUMERIC
@ATTRIBUTE maxExcitement NUMERIC
@ATTRIBUTE maxEngagement NUMERIC
@ATTRIBUTE maxFrustration NUMERIC
@ATTRIBUTE MeanExcitement NUMERIC
@ATTRIBUTE MeanEngagement NUMERIC
@ATTRIBUTE MeanFrustration NUMERIC
@ATTRIBUTE devExcitement NUMERIC
@ATTRIBUTE devEngagement NUMERIC
@ATTRIBUTE devFrustration NUMERIC
@ATTRIBUTE ExcitementToFrustration NUMERIC
@ATTRIBUTE class {relaxed,amused,sad,angry}

@DATA
0.2703093460839156,0.6766339642773879,0.611643891270395,0.0,0.0,0.0,0.20954922999999948,0.6460029999999987,0.4686093999999989,0.3401502699999994,0.7034398299999988,0.7097446299999988,0.266674595330388,0.6790582542316386,0.5970690849941674,0.037875450990633656,0.020091942707222366,0.07459029773187824,2.2389424993949936,relaxed
0.3297558349417243,0.6198057488344977,0.7857590757575743,0.0,0.0,0.0,0.26037704999999933,0.6018771999999989,0.7097446299999987,0.3925351499999994,0.6460029999999989,0.8378938399999984,0.32308994940668556,0.6215362326174197,0.7794058787123821,0.0485116933718036,0.013656880592449511,0.03964034386402711,2.412349502495091,relaxed
0.49447020090909,0.5880395324242413,0.8782909952680635,0.0,0.0,0.0,0.3771408999999992,0.5785351399999988,0.8378938399999983,0.593842449999999,0.601877199999999,0.9059975999999982,0.479205000501294,0.5889869502202789,0.8751767338184002,0.07674252564243861,0.0072237960588219935,0.021066492869528067,1.8263096856311645,relaxed
0.5447353846153837,0.5957001984615375,0.9369369938461521,0.0,0.0,0.0,0.44529139999999895,0.5785351399999988,0.8856619599999982,0.6231786599999989,0.6071049599999989,0.9999999999999982,0.5418277542436288,0.595613048550275,0.9359854544434089,0.05762962026546402,0.010574464285571678,0.044321856570115524,1.727459413277951,relaxed
0.339991602727272,0.561582309090908,0.9589170954545437,0.0,0.0,0.0,0.3217401499999994,0.5464551399999988,0.9311240999999982,0.37573379999999945,0.587981599999999,0.9999999999999982,0.33952771138986504,0.561385100842859,0.958499366334131,0.018977117648495526,0.015702275903599124,0.029812226867714318,2.823037219585083,relaxed
0.4740387204312345,0.6130043104895094,0.8530297546736582,0.0,0.0,0.0,0.3217401499999993,0.5670543999999988,0.8168793299999985,0.5379451499999992,0.6315667599999989,0.9375412499999983,0.4607802268640603,0.6097881301367599,0.8573310420251263,0.07442530434888489,0.021685157124916105,0.03944654395191525,1.8606072744481217,relaxed
0.3468624692307685,0.635022992307691,0.768748752307691,0.0,0.0,0.0,0.2637222699999994,0.6270262999999989,0.6896145299999985,0.45392313999999917,0.6537149499999988,0.8316110999999985,0.3408270093092037,0.6349513715577947,0.7669446762633861,0.06853265532927834,0.00997658655811702,0.054484737503275746,2.2502461815389805,relaxed
0.4980148240209781,0.7145198785314673,0.6172932818298358,0.0,0.0,0.0,0.3461451199999993,0.6720543999999988,0.5820930999999989,0.6630580399999991,0.7382778499999987,0.6666672999999987,0.46132810676941327,0.7107161797965033,0.6207549184720871,0.14272031191150558,0.025183905111667095,0.030194202609935356,1.3455822642567938,relaxed
0.5696058063636353,0.6858224999999987,0.5477541563636352,0.0,0.0,0.0,0.44424414999999917,0.6510003999999987,0.524951899999999,0.6811309499999987,0.7196739999999988,0.5698979999999989,0.5620795063383583,0.6854583775209562,0.5475590000761492,0.09611791689474079,0.02346240034539304,0.015348441210224719,0.9741664549259191,relaxed
0.34517255657342594,0.6234927202797191,0.49577379304195707,0.0,0.0,0.0,0.2704699299999994,0.6046155999999989,0.4599196599999991,0.4442441499999993,0.6510003999999987,0.524951899999999,0.34837423349564234,0.625304888081488,0.4982348663529194,0.050150402126555325,0.014351126459081336,0.021995075862793142,1.4301714031877493,relaxed
0.12614449923076898,0.78197624153846,0.5078743092307683,0.0,13.0,0.0,0.07955290999999982,0.7481292999999986,0.4988334199999991,0.21305517999999965,0.7946687999999984,0.5177280299999989,0.1176408766540232,0.7818740317740633,0.5078363738573903,0.05215228362043776,0.01305863244710291,0.006463199561270457,4.3168360207899115,amused
0.26418554727272675,0.7038839109090896,0.5033267854545445,0.0,5.0,0.0,0.21305517999999957,0.6752371999999986,0.49397173999999905,0.35402857999999965,0.7481292999999987,0.514519329999999,0.26030225049306416,0.7035227237082282,0.5032745940203883,0.04962226645764114,0.023754116880562583,0.007610357587634532,1.9334239065051735,amused
0.3324407645454539,0.6442738472727261,0.5104091381818172,0.0,3.0,0.0,0.22763794999999942,0.6268332599999988,0.49532619999999905,0.43709137999999936,0.6657973499999987,0.552069199999999,0.32471919189136883,0.6441303579113977,0.5101954590778067,0.074336360427219,0.01429081986104576,0.01574772865940089,1.5711897289042493,amused
0.3240661255594399,0.697670011247085,0.6504754799766888,0.0,0.0,0.0,0.2901115699999992,0.6331549999999988,0.5520691999999988,0.3554878499999994,0.7367698999999988,0.7186200999999987,0.3248025856048221,0.6922473176554717,0.6406832465719735,0.024443935937392122,0.03411774963927888,0.055506755995192246,1.9725312388721998,amused
0.23437910230769188,0.7294548257362622,0.6780398879340646,0.0,0.0,0.0,0.1787876499999995,0.7185242999999987,0.6334216599999989,0.31840091999999953,0.7379766999999987,0.7186200999999987,0.23480511256760075,0.7301736669788167,0.6807419321178045,0.052181166073270585,0.006383119326985531,0.028240108731330076,2.8991784917878136,amused
0.3211546677575752,0.7236211706060591,0.6488159747272715,0.0,0.0,0.0,0.2015325299999993,0.7141741999999986,0.6299462299999988,0.4166220699999994,0.7526300499999987,0.6599961999999987,0.300656091160835,0.7220120839928987,0.6469094639726961,0.08543658198290764,0.01239135461575265,0.012502538563454227,2.1516592644937766,amused
0.43461620680652613,0.8016283124125858,0.6536340919813505,0.0,1.0,2.0,0.27721765999999937,0.7526300499999985,0.6529053999999986,0.5187778499999992,0.8214952999999986,0.6545189999999986,0.41813810147949654,0.7983381496133655,0.6536754666911943,0.07692413919285968,0.02269721223237227,5.407166403921495E-4,1.5633004128977883,amused
0.6381036060139849,0.8015219103496488,0.646738293310022,3.0,3.0,10.0,0.497676729999999,0.7565816599999985,0.6406958699999987,0.9072659599999985,0.8226381999999985,0.6530207399999987,0.6076229427606651,0.8040106780630023,0.6473175057728787,0.14062716849452342,0.021977941170858304,0.004330623773519427,1.0653276237922582,amused
0.7152867804545442,0.7006773089743576,0.6472995268881107,10.0,12.0,12.0,0.626711199999999,0.6719606999999987,0.6359981299999988,0.9072659599999985,0.7565816599999987,0.6655988699999987,0.7221917077232506,0.704004012684779,0.6460398521131053,0.08601041476123544,0.028382701089425887,0.011129171816152219,0.8945545139943268,amused
0.7309752349883436,0.687735614300698,0.6147221414102553,12.0,12.0,3.0,0.6267111999999986,0.6694771999999988,0.5617958999999988,0.7972435999999986,0.7009297599999987,0.6519660999999987,0.7304964210169098,0.6876415023712111,0.6173496137004811,0.05567258141907155,0.010677241149661187,0.023604698842048282,0.8451097034001629,amused
0.6154978600932388,0.670238574475523,0.4863174410955701,4.0,2.0,2.0,0.5828346599999987,0.6523926999999987,0.45391309999999907,0.6514262599999988,0.6880289299999987,0.5617958999999991,0.6154831599567527,0.6686995874837748,0.489920044801132,0.024045112914965746,0.012713895479393016,0.036720900861831524,0.7959926065817243,amused
0.5459664651981341,0.652645920093239,0.49414369573426487,3.0,3.0,0.0,0.4562076299999991,0.6374571299999989,0.45117239999999903,0.6169103999999989,0.6880289299999985,0.6004177299999991,0.5502879169071492,0.6547266244030435,0.4864763490719076,0.0630250667865654,0.01717079747595227,0.04780426609231308,0.8840396710981961,amused
0.3669261758021971,0.6274690789450539,0.635343028175823,0.0,0.0,0.0,0.3124482999999993,0.6082302299999988,0.6004177299999987,0.45620762999999925,0.6384501999999989,0.6522789599999987,0.3685606742223684,0.6285816404574667,0.6354406102874893,0.045136982530785026,0.010698162516105036,0.013182814341641586,1.7241139783245047,amused
0.4320944745454538,0.6020696627272716,0.6401707999999988,0.0,0.0,0.0,0.31503971999999925,0.5975453999999989,0.6123374699999988,0.5280512599999991,0.6082302299999989,0.6828951999999988,0.4236275296017875,0.6020571515416213,0.6397580177019404,0.08712603114125618,0.0040722301842530135,0.024327064290894963,1.5101899026801135,amused
0.5689691827272716,0.5976723209090898,0.687958417272726,0.0,0.0,0.0,0.4551073299999989,0.5877747499999989,0.6689694499999987,0.669280399999999,0.6035340399999989,0.7064991999999988,0.5636087438534683,0.5976505937041214,0.6878501787149163,0.08135872948610857,0.005335929291678153,0.012807679659676954,1.2204391543182824,amused
0.6810461265384602,0.5756259153263391,0.653991245501164,0.0,0.0,0.0,0.580164849999999,0.5548316999999989,0.6437183999999987,0.8163689399999988,0.5877747499999989,0.6689694499999987,0.6695413918336965,0.5766656090123352,0.6550167972188425,0.06627653929686689,0.00874386343753716,0.007810894357884172,0.9783066516991952,amused
0.7112939030769218,0.5306899030769222,0.634520789230768,0.0,0.0,0.0,0.5184619999999989,0.5110947999999989,0.6108970599999988,0.8520997999999985,0.5548316999999992,0.6446963499999988,0.6999319075265921,0.5304980925837404,0.6344262585545202,0.12889553651966038,0.014867924283589757,0.011309073443600843,0.9064113976407295,amused
0.34802026909090844,0.5961032327272717,0.5502826563636353,0.0,0.0,0.0,0.27911343999999944,0.5647946999999989,0.5018834999999991,0.4454292699999993,0.6262810999999989,0.596002459999999,0.34247291244816447,0.5957501552733593,0.5492955971222744,0.0660517557799819,0.02146695326982381,0.03448410053129503,1.6039096149112637,amused
0.22938473767032921,0.6167952355824164,0.4502511915164827,0.0,0.0,0.0,0.1970137999999995,0.5994020699999989,0.43032195999999917,0.27911343999999955,0.6282540999999989,0.5018834999999991,0.2294898968398536,0.6178824050855242,0.45220495524890897,0.024583768447224808,0.010304054931338564,0.02377233637493194,1.9704787072368333,amused
0.29556623980186425,0.5804554056876446,0.43542057849650273,0.0,0.0,0.0,0.19963933999999955,0.5514899499999988,0.4292909199999992,0.34741851999999945,0.599402069999999,0.4443374299999992,0.2840302323679535,0.5821383805790843,0.4353651610984937,0.05269329226992411,0.01409576709156813,0.004656939906343341,1.532812748378454,amused
0.21286044751515115,0.4859627002424232,0.4936243505454535,0.0,0.0,0.0,0.08833900999999966,0.43268531999999915,0.4443374299999991,0.34239729999999946,0.551489949999999,0.511845649999999,0.2106831023811729,0.49103247580525466,0.49002904674949044,0.07896902610645354,0.04022597218222902,0.021628355336451993,2.3259057855666003,amused
0.02922753689860133,0.515746202995337,0.48431482315850727,0.0,0.0,0.0,-5.615261505775848E-17,0.4275686699999991,0.46740582999999913,0.0883390099999999,0.606070699999999,0.508361999999999,0.0,0.5030612858998056,0.4839830421473802,0.03616140797799945,0.06512433007604616,0.01386622838684419,Infinity,amused
2.4352785692307642E-5,0.6362623355164823,0.4786242588351639,0.0,0.0,0.0,-4.393516300771339E-19,0.6060706999999987,0.4519557699999991,1.7588122999999994E-4,0.6511710999999988,0.5087719599999991,0.0,0.6347339743564304,0.4805894172862991,6.38688977253925E-5,0.014046925533008608,0.020160144199727552,Infinity,amused
0.004328746769230761,0.6000620812004651,0.4456466583799525,0.0,0.0,0.0,-2.558546496889136E-17,0.5890707399999989,0.43232464999999914,0.014012154000000004,0.6331500999999989,0.45583709999999916,0.0,0.6016544264852806,0.44649411405020156,0.005841835255638945,0.014516504691652799,0.009090916936756602,Infinity,amused
0.023994375718181794,0.5903089573333322,0.48129505133333245,0.0,0.0,1.0,-1.0268628447551718E-16,0.5869745599999989,0.4404640799999991,0.09855318000000006,0.595236059999999,0.5008373999999991,0.0,0.5906734876598756,0.4775249940377964,0.03203796462000196,0.0031558222092183496,0.022615427756264687,Infinity,amused
0.4334143333566425,0.5900490473892763,0.4919894067016308,0.0,0.0,5.0,0.09855317999999952,0.5836828399999989,0.49100112999999906,0.5714750999999991,0.595416099999999,0.49343034999999913,0.3711302753413307,0.5902596493597456,0.4920916408873691,0.1640252085693124,0.003266114537695012,7.514292129527539E-4,1.3259269684608446,amused
0.0682017592365966,0.4670909299883441,0.36166929419580346,0.0,0.0,0.0,0.027030758999999887,0.44070019999999915,0.3540154999999993,0.16676339999999978,0.48572724999999906,0.3707609499999993,0.0631241152030763,0.4647012148542573,0.361667089785558,0.03866960605521739,0.015678012354041582,0.004944829506832919,5.729459947629214,amused
0.013868932881118852,0.46952198315850724,0.3845711630885773,0.0,0.0,0.0,-6.118333717441972E-17,0.4628062499999991,0.37076094999999926,0.06239163499999995,0.4857272499999991,0.39045956999999926,0.0,0.47027864029229105,0.3844491708232414,0.020206286117287274,0.00718224615449977,0.00669871104830616,Infinity,amused
5.378380205128195E-4,0.49706667977855384,0.3442351372494166,0.0,0.0,0.0,-1.3099323376009053E-17,0.4686056399999991,0.3094870399999994,0.005243920699999999,0.511115099999999,0.3767242399999993,0.0,0.4948978068648385,0.34654899679240136,0.0015137895138770253,0.014925304141339836,0.021848992981573764,Infinity,amused
0.003960159937645678,0.4927554870862462,0.38011089372960305,0.0,0.0,0.0,-2.987701086532013E-17,0.46826195999999903,0.3094870399999993,0.012636599999999967,0.5111150999999989,0.4296517399999992,0.0,0.49461570498935753,0.37175917420560217,0.00545786292803113,0.015561851784584576,0.04376317002606842,Infinity,amused
0.009321009579254065,0.4485050368298361,0.4954341736013976,0.0,0.0,0.0,-6.788891804276887E-17,0.44344225999999914,0.4296517399999991,0.03232380000000002,0.4682619599999991,0.5191746999999991,0.0,0.44938265610612,0.4909043624708763,0.010385595088468766,0.0077730699684573235,0.030572482353417075,Infinity,amused
0.01804130805419577,0.46924162055943974,0.47155488129370543,0.0,0.0,0.0,4.2878609999994177E-4,0.4435920399999992,0.43222989999999917,0.03673737999999998,0.48336419999999913,0.5040929299999991,0.009830596006967571,0.4671539310620257,0.47451113575859855,0.01436048674225367,0.01455651341392705,0.02830096536033487,48.268806430686624,amused
0.011783502388694612,0.47544713488344903,0.445353363834498,0.0,0.0,0.0,-4.0812484558561117E-17,0.4636458999999991,0.43222989999999917,0.04187581000000001,0.49481539999999913,0.45197313999999916,0.0,0.4743473876777219,0.44454913164198673,0.01688797019296246,0.010153712621462389,0.005936877124247643,Infinity,amused
0.014365512842326325,0.5274318982167822,0.45592739238927654,0.0,0.0,0.0,-9.464441480533382E-18,0.4948153999999991,0.4425236999999992,0.08677505000000008,0.5573755999999991,0.46243079999999914,0.0,0.524551036021997,0.45622770463212536,0.024697749542230293,0.01878603074416899,0.006832719973255455,Infinity,amused
0.16363196692307658,0.5903457569230758,0.38877474615384544,0.0,0.0,0.0,0.0867750499999996,0.5573755999999989,0.3600230799999993,0.20619657999999966,0.6089804999999989,0.4425236999999993,0.16064095032003994,0.5901311978306287,0.38812217784111225,0.02927518861364956,0.01646626964912385,0.023865770763608452,2.416084921484021,amused
0.27764728291375235,0.5158006852564093,0.3743350869813513,0.0,0.0,0.0,0.20619657999999952,0.4922681499999991,0.3429035999999993,0.3277050299999994,0.5706588999999989,0.4295679599999993,0.2687037651517681,0.5184482148268915,0.36987687970645156,0.04774337878004564,0.024204897226974244,0.02920996692964446,1.3765228764008548,amused
0.241749302459207,0.4485251757459199,0.4202310904079247,0.0,0.0,0.0,0.22388146999999947,0.41562312999999923,0.3801257299999992,0.26932619999999957,0.4922681499999992,0.4523277599999992,0.2424515707235912,0.4513483212299204,0.42263950686580415,0.017309774809237833,0.025306389960345885,0.025241385861570986,1.7431914571823401,amused
0.2532333822610718,0.4016246340326333,0.39956517088578014,2.0,0.0,0.0,0.22347406999999947,0.39212962999999923,0.3776015299999993,0.2643789599999996,0.41562312999999923,0.4223198599999992,0.25141708024946674,0.4025273291797438,0.3968012348177532,0.014975594758136224,0.0070263542889659044,0.018004780426843923,1.5782588614267181,amused
0.355912142727272,0.39629464999999925,0.40898593181818105,4.0,0.0,0.0,0.25930147999999936,0.39212962999999923,0.38729315999999925,0.43793975999999946,0.39890497999999924,0.4503316299999992,0.35270984857487697,0.3962889112419,0.4086007118315691,0.04886643470745556,0.002235007392296505,0.018835816718143012,1.158461306035312,amused
0.5033640747435888,0.3960272904545447,0.5084747729020969,12.0,0.0,0.0,0.38548289999999924,0.38499161999999926,0.45033162999999904,0.6074698999999989,0.42139061999999927,0.5483524999999989,0.4851365487943419,0.3949433379045501,0.5034824785002656,0.08752689069949882,0.011148636794145392,0.030320767876101915,1.037816012319659,amused
0.5811772683216773,0.4578537124125866,0.5792521159440549,11.0,0.0,0.0,0.5086537599999987,0.42139061999999916,0.5483524999999989,0.668110199999999,0.48284041999999916,0.600444799999999,0.5733771090679503,0.45488803028674435,0.5768412390101566,0.05627948695073736,0.019006427868526958,0.01611369738854295,1.00604162581209,amused
0.6063519722377612,0.502173030058274,0.6089990405128194,2.0,0.0,0.0,0.5761155499999988,0.48284041999999905,0.5960293999999989,0.6681101999999989,0.5154110999999989,0.6239013699999988,0.6059577466990435,0.5007023203505142,0.6079491354690113,0.03189431060781234,0.010073809179971941,0.008815778361964403,1.0032863492228887,amused
0.5844335278554768,0.5256609412121203,0.5998404041491829,0.0,0.0,0.0,0.5411356699999988,0.5154110999999989,0.5371046999999989,0.6493004999999987,0.532692099999999,0.6340218999999989,0.5873624891078537,0.524905094548618,0.6029478444225003,0.03801029887571759,0.005344398535930954,0.030914342829662395,1.0265344750535894,amused
0.40907326659673576,0.5099416108508149,0.46687042582750493,0.0,0.0,0.0,0.3180717199999992,0.45927315999999907,0.43927347999999916,0.5729435999999992,0.536417249999999,0.5371046999999991,0.41291089791297536,0.5126098441241091,0.46978380288403687,0.067606129575994,0.02609235357382424,0.028465225178527696,1.1377365074608614,amused
0.24062217153846116,0.40840461846153764,0.4382130830769222,0.0,0.0,0.0,0.14328424999999959,0.3417940999999992,0.42196009999999917,0.31807171999999956,0.45927315999999924,0.45232551999999915,0.2358897869311466,0.40724641010169477,0.4380575296233137,0.047262128520289305,0.031548827158995096,0.012131682456135493,1.8570432205747738,amused
0.10581274875291354,0.25747526848484803,0.6008840399184139,0.0,0.0,0.0,0.08412949999999979,0.22880617999999953,0.44748937999999894,0.1432842499999999,0.34179409999999943,0.6636810999999989,0.10497203812340818,0.259943320126879,0.5882956645271123,0.0168885779719129,0.0382664968625881,0.07211181834731668,5.604308300039815,amused
0.06507429691025628,0.2247272810722607,0.49412596836829736,0.0,0.0,0.0,0.04403824999999989,0.21388941999999958,0.4547613299999991,0.0859858799999999,0.23807391999999958,0.604562799999999,0.06502696402510441,0.22568933927275978,0.498338631098332,0.013959535725283452,0.009686462844182755,0.05072000782231139,7.66356908352576,amused
0.04234021689743582,0.3143381383916078,0.5357286114102554,0.0,0.0,0.0,0.025183487999999924,0.2226247999999995,0.46270566999999907,0.05767389799999994,0.37731689999999934,0.5705210999999991,0.041779402198703366,0.30422935578797694,0.5299068221278385,0.011519662508038155,0.04787124994726928,0.037626731845882395,12.683446728308722,amused
0.07558795074592062,0.42481263104895023,0.48694448355477754,0.0,0.0,0.0,0.03246046599999993,0.37731689999999923,0.4254917999999991,0.1420174999999998,0.44920239999999917,0.541611429999999,0.06256603869367447,0.4209434358864021,0.49067805108162865,0.03865843743007241,0.023978828568075865,0.037331521132868466,7.842562216284871,amused
0.17558446629370594,0.37085896642191074,0.44389899911421826,0.0,0.0,0.0,0.1280856599999996,0.30082216999999933,0.3861075599999992,0.22851729999999965,0.44681079999999923,0.49081915999999903,0.16998001697466003,0.37456598342817704,0.43776217417128205,0.03373294522799122,0.046135755759383966,0.03846454058783754,2.575374340835264,amused
0.23610193451048905,0.23517581062937018,0.45044862355477777,0.0,0.0,0.0,0.13285885999999955,0.2086002699999996,0.41595097999999925,0.33991279999999935,0.30082216999999956,0.49081915999999903,0.21044716777971822,0.23650650540060106,0.45325370788194425,0.08509899683526931,0.029234826543964313,0.025052685339357096,2.153764826887,amused
0.26656402545454494,0.32262225727272664,0.3973015872727265,0.0,0.0,0.0,0.16850944999999964,0.2501400699999994,0.3785911999999993,0.33991279999999935,0.3743080999999993,0.41676747999999925,0.2569380989619827,0.3201656439024962,0.3969872447276737,0.07206160348635847,0.041027566202609646,0.016568738728331176,1.5450695958734133,amused
0.22052855382284345,0.4305302492074584,0.3563212679137523,0.0,0.0,0.0,0.18401981999999964,0.39211451999999924,0.3288246699999993,0.26443719999999965,0.45790829999999916,0.3807158499999993,0.22051749729526035,0.4267199097897947,0.35845375949686076,0.03383703145565688,0.02348859640080196,0.019595562236359342,1.6255116437173764,amused
0.11579185981351958,0.49306955136363545,0.3106554157459201,0.0,0.0,0.0,0.04801474999999987,0.4673880999999991,0.3076841199999994,0.1668062999999997,0.516199469999999,0.31328849999999947,0.11056036131331454,0.4904057169150553,0.3106150193768679,0.04968147934827823,0.017394103775104842,0.0024383053418934476,2.8094609649169193,amused
0.05551747199999989,0.5064270415384606,0.2555810853846149,0.0,0.0,0.0,0.02622171499999992,0.47405389999999903,0.23030288999999962,0.09197108399999991,0.528256359999999,0.2976797799999995,0.05127288132196157,0.5060967961543501,0.254480629355837,0.022463497229612984,0.01896103335780856,0.0250689416595042,4.963259773872626,amused
0.016088173630769198,0.5393869835384605,0.19423756551648313,0.0,0.0,0.0,-4.770715461566154E-17,0.5165759299999989,0.18129313999999963,0.03000407699999999,0.595163169999999,0.19954333999999962,0.0,0.5371626906552898,0.1934572590726793,0.011443897696001204,0.02352601043267781,0.0067771272515205995,Infinity,angry
0.009710814484848465,0.6344126765617705,0.21144071613053572,0.0,0.0,0.0,-3.3905570850922825E-17,0.5951631699999987,0.19741034999999962,0.030004076999999962,0.6422964999999988,0.2306714999999996,0.0,0.6327196844454424,0.209831043469633,0.009771539598609297,0.01449023400631515,0.010365094547811832,Infinity,angry
0.017724745899999964,0.6261002235151504,0.24164315096969655,0.0,0.0,0.0,-3.8386668843592986E-17,0.6205031999999988,0.22786664999999956,0.04447050400000001,0.6374979599999989,0.26405301999999964,0.0,0.6265528348757083,0.24069115989681023,0.01907291239485439,0.006523880772757936,0.010761161597492692,Infinity,angry
0.009699106286813173,0.6870657807032955,0.3346172452527467,0.0,0.0,0.0,-7.58739196471403E-17,0.6343874999999988,0.26405301999999947,0.03717810000000003,0.7055565999999988,0.35133906999999936,0.0,0.684844097119982,0.33093657809203036,0.014533326220302253,0.021909453851686852,0.026907414776851574,Infinity,angry
0.014016312759906734,0.6642867091025627,0.40583525217948646,0.0,2.0,0.0,-3.646728419237633E-17,0.6595912999999987,0.35133906999999925,0.030373844999999913,0.6831976999999987,0.4314209999999993,0.0,0.6650807511984126,0.4012293187004289,0.013232939295830663,0.007496021693119312,0.028312073069223006,Infinity,angry
0.061019440790302935,0.6620828927272716,0.3651877216969689,2.0,4.0,0.0,9.569143999998504E-4,0.6532281999999987,0.32479521999999933,0.18797354,0.6659634999999988,0.4256309299999993,0.022706858440350974,0.6625672243962357,0.369112646250035,0.05591858819234299,0.003882224126987037,0.03163613284177023,16.255557642183888,angry
0.5350969199999991,0.6255087476923067,0.28563887538461485,7.0,13.0,0.0,0.18797353999999927,0.6058922399999989,0.25790909999999945,0.8497250699999989,0.6532281999999987,0.32479521999999944,0.4901437662507206,0.6253389048045656,0.2849010391163627,0.2143899674923893,0.015205484607846865,0.02148990402220019,0.5812601500487692,angry
