%1. Title: Brain Log

@RELATION p1

@ATTRIBUTE excitement NUMERIC
@ATTRIBUTE engagement NUMERIC
@ATTRIBUTE frustration NUMERIC
@ATTRIBUTE smile NUMERIC
@ATTRIBUTE laugh NUMERIC
@ATTRIBUTE clench NUMERIC
@ATTRIBUTE globalExcitement NUMERIC
@ATTRIBUTE globalEngagement NUMERIC
@ATTRIBUTE globalFrustration NUMERIC
@ATTRIBUTE class {relaxed,amused,sad,neutral,angry}

@DATA
0.6031939127941466,0.649989838278554,0.6912788718822408,0.0,0.0,0.0,0.34663355980933785,0.7825890994167612,0.48039735180691545,neutral
0.461477820609757,0.8903782083633799,0.49090150472383487,0.0,0.0,0.0,0.34663355980933785,0.7825890994167612,0.48039735180691545,neutral
0.42895094520806704,0.9060428373939055,0.5833732741206215,0.0,0.0,0.0,0.34663355980933785,0.7825890994167612,0.48039735180691545,neutral
0.6297495610986884,0.7984705275509001,0.6262915730586001,0.0,0.0,0.0,0.34663355980933785,0.7825890994167612,0.48039735180691545,neutral
0.4020693791512242,0.8537113964004489,0.7733162840572932,0.0,0.0,0.0,0.34663355980933785,0.7825890994167612,0.48039735180691545,neutral
0.22772748305402776,0.798641503955898,0.44864744111627525,0.0,0.0,0.0,0.34663355980933785,0.7825890994167612,0.48039735180691545,neutral
0.43329368499068444,0.8259555681938238,0.35446107945906236,0.0,0.0,0.0,0.34663355980933785,0.7825890994167612,0.48039735180691545,neutral
0.2656278952995879,0.8436267751850143,0.36653026390588056,0.0,0.0,0.0,0.34663355980933785,0.7825890994167612,0.48039735180691545,neutral
0.2224886490431478,0.8254418103066482,0.3970287497960347,0.0,0.0,0.0,0.34663355980933785,0.7825890994167612,0.48039735180691545,neutral
0.2432679913838955,0.7715784541099566,0.43128974558307864,0.0,0.0,0.0,0.34663355980933785,0.7825890994167612,0.48039735180691545,neutral
0.2348041452081342,0.7365366946533418,0.4410071280408564,0.0,0.0,0.0,0.34663355980933785,0.7825890994167612,0.48039735180691545,neutral
0.2699828337079319,0.7158405372845682,0.337081862609963,0.0,0.0,0.0,0.34663355980933785,0.7825890994167612,0.48039735180691545,neutral
0.3425152672408026,0.678785771078314,0.4834472523867138,0.0,0.0,0.0,0.34663355980933785,0.7825890994167612,0.48039735180691545,neutral
0.4648724637789832,0.5978819056519084,0.6064994506420841,0.0,0.0,0.0,0.34663355980933785,0.7825890994167612,0.48039735180691545,neutral
0.5767071414139852,0.657772500123867,0.6073986995602804,0.0,0.0,0.0,0.5348459566483482,0.6437455927204686,0.54400096528846,amused
0.441179078118285,0.6155916415968633,0.5127942546708234,0.0,0.0,0.0,0.5348459566483482,0.6437455927204686,0.54400096528846,amused
0.3154768660716977,0.6653836453005582,0.5313591666744506,0.0,0.0,0.0,0.5348459566483482,0.6437455927204686,0.54400096528846,amused
0.7617635170714201,0.664243840512924,0.4613051543596862,0.0,0.0,0.0,0.5348459566483482,0.6437455927204686,0.54400096528846,amused
0.7838026414962322,0.6996372328246481,0.6165285425921309,0.0,0.0,0.0,0.5348459566483482,0.6437455927204686,0.54400096528846,amused
0.46465170751117085,0.6895824269055844,0.7567221882580668,0.0,0.0,0.0,0.5348459566483482,0.6437455927204686,0.54400096528846,amused
0.3252200402450004,0.6353957689081894,0.8159603253408549,0.0,0.0,0.0,0.5348459566483482,0.6437455927204686,0.54400096528846,amused
0.36538859203000124,0.6299182741627538,0.46015273448705213,0.0,0.0,0.0,0.5348459566483482,0.6437455927204686,0.54400096528846,amused
0.4667817620422122,0.6260711622198168,0.3084738304934731,0.0,0.0,0.0,0.5348459566483482,0.6437455927204686,0.54400096528846,amused
0.8242567250741584,0.6243372861833784,0.21657078160205065,0.0,0.0,0.0,0.5348459566483482,0.6437455927204686,0.54400096528846,amused
0.8546384642242028,0.7359551558506916,0.37415104346044376,0.0,0.0,0.0,0.5348459566483482,0.6437455927204686,0.54400096528846,amused
0.7871855780419186,0.6583151601155507,0.6735421419209088,0.0,0.0,0.0,0.5348459566483482,0.6437455927204686,0.54400096528846,amused
0.5818224622693472,0.6818490962078083,0.6941663071256574,0.0,0.0,0.0,0.5348459566483482,0.6437455927204686,0.54400096528846,amused
0.4521313163985849,0.5694588255221026,0.8758424306053167,0.0,0.0,0.0,0.5348459566483482,0.6437455927204686,0.54400096528846,amused
0.4377264074791422,0.5817715247790568,0.6296131194762807,0.0,0.0,0.0,0.5348459566483482,0.6437455927204686,0.54400096528846,amused
0.4932484468424902,0.6079115659833307,0.6079147444099726,0.0,0.0,0.0,0.5348459566483482,0.6437455927204686,0.54400096528846,amused
0.7261402926221157,0.6015684066916048,0.7088258661454114,0.0,0.0,0.0,0.5348459566483482,0.6437455927204686,0.54400096528846,amused
0.2726623846823304,0.748028892291177,0.6262521355367001,0.0,0.0,0.0,0.27149007130323494,0.68724985151069,0.38933833359172554,amused
0.4165601277812329,0.6669954978334706,0.5099783627970543,0.0,0.0,0.0,0.27149007130323494,0.68724985151069,0.38933833359172554,amused
0.3365473450198176,0.6897619247965997,0.3875553843412024,0.0,0.0,0.0,0.27149007130323494,0.68724985151069,0.38933833359172554,amused
0.27985866519708896,0.7194796029194969,0.34736060830806764,0.0,0.0,0.0,0.27149007130323494,0.68724985151069,0.38933833359172554,amused
0.23389190895622994,0.6969767828451753,0.3426186152057005,0.0,0.0,0.0,0.27149007130323494,0.68724985151069,0.38933833359172554,amused
0.18655767737424525,0.7089485339369698,0.3730336344086417,0.0,0.0,0.0,0.27149007130323494,0.68724985151069,0.38933833359172554,amused
