excitement,engagement,frustration,smile,laugh,clench,minExcitement,minEngagement,minFrustration,maxExcitement,maxEngagement,maxFrustration,MeanExcitement,MeanEngagement,MeanFrustration,class
0.17037146329836797,0.5522387999999988,0.5310675999999991,0.0,0.0,0.0,0.1176606799999996,0.5522387999999989,0.531067599999999,0.21414329999999973,0.5522387999999989,0.531067599999999,0.16974898018147933,0.5522387999999989,0.5310675999999989,relaxed
0.15838154583916056,0.5522387999999988,0.5310675999999991,0.0,0.0,0.0,0.1038184399999997,0.5522387999999989,0.531067599999999,0.1919977699999998,0.5522387999999989,0.531067599999999,0.15257558785504874,0.5522387999999989,0.5310675999999989,relaxed
0.11363254266316994,0.5522387999999988,0.5310675999999991,0.0,0.0,0.0,0.07183514499999984,0.5522387999999989,0.531067599999999,0.17208080999999972,0.5522387999999989,0.531067599999999,0.11251432662980941,0.5522387999999989,0.5310675999999989,relaxed
0.11540220384615363,0.5522387999999987,0.5310675999999992,0.0,0.0,0.0,0.08213586999999971,0.5522387999999989,0.531067599999999,0.1404240299999998,0.5522387999999989,0.531067599999999,0.11366843608974825,0.5522387999999989,0.5310675999999989,relaxed
0.027306265285198084,0.5522387999999988,0.5310675999999991,0.0,0.0,0.0,0.001186842099999962,0.5522387999999989,0.531067599999999,0.05450069500000003,0.5522387999999989,0.531067599999999,0.017414450844485254,0.5522387999999989,0.5310675999999989,relaxed
0.03743696799999994,0.5522387999999987,0.5310675999999992,0.0,0.0,0.0,-1.9908534820700654E-17,0.5522387999999989,0.531067599999999,0.07573096999999993,0.5522387999999989,0.531067599999999,0.0,0.5522387999999989,0.5310675999999989,relaxed
0.028610030153846104,0.5522387999999987,0.5310675999999992,0.0,0.0,0.0,-1.3946401533626586E-17,0.5522387999999989,0.531067599999999,0.0688648,0.5522387999999989,0.531067599999999,0.0,0.5522387999999989,0.5310675999999989,relaxed
0.009838428835664312,0.5522387999999988,0.5310675999999991,0.0,0.0,0.0,-3.196788833648156E-17,0.5522387999999989,0.531067599999999,0.02908218300000002,0.5522387999999989,0.531067599999999,0.0,0.5522387999999989,0.5310675999999989,relaxed
0.10588877527272707,0.5522387999999987,0.5310675999999992,0.0,0.0,0.0,0.03349177999999978,0.5522387999999989,0.531067599999999,0.14629625999999982,0.5522387999999989,0.531067599999999,0.09506528358659068,0.5522387999999989,0.5310675999999989,relaxed
0.03217589650804191,0.5522387999999988,0.5310675999999991,0.0,0.0,0.0,-4.6148397536693866E-17,0.5522387999999989,0.531067599999999,0.09713251999999989,0.5522387999999989,0.531067599999999,0.0,0.5522387999999989,0.5310675999999989,relaxed
0.009667360917832152,0.5522387999999988,0.5310675999999991,0.0,0.0,0.0,-1.144260436403144E-17,0.5522387999999989,0.531067599999999,0.020761250999999998,0.5522387999999989,0.531067599999999,0.0,0.5522387999999989,0.5310675999999989,relaxed
0.06323206877272715,0.5522387999999988,0.5310675999999991,0.0,0.0,0.0,-5.836378175194668E-17,0.5522387999999989,0.531067599999999,0.1466105999999998,0.5522387999999989,0.531067599999999,0.0,0.5522387999999989,0.5310675999999989,relaxed
0.17084264812354283,0.5522387999999988,0.5310675999999991,0.0,0.0,0.0,0.09205392999999981,0.5522387999999989,0.531067599999999,0.4545722299999997,0.5522387999999989,0.531067599999999,0.13409906519181025,0.5522387999999989,0.5310675999999989,relaxed
