%1. Title: Brain Log

@RELATION p6

@ATTRIBUTE excitement NUMERIC
@ATTRIBUTE engagement NUMERIC
@ATTRIBUTE frustration NUMERIC
@ATTRIBUTE smile NUMERIC
@ATTRIBUTE laugh NUMERIC
@ATTRIBUTE clench NUMERIC
@ATTRIBUTE globalExcitement NUMERIC
@ATTRIBUTE globalEngagement NUMERIC
@ATTRIBUTE globalFrustration NUMERIC
@ATTRIBUTE class {relaxed,amused,sad,angry}

@DATA
0.8124821252491687,0.5937747422572023,0.9999999999999982,0.0,0.0,0.0,0.33649664914473665,0.7553210569010961,0.4522056685605298,relaxed
0.31671045544488774,0.6711887520964886,0.818487259088032,0.0,0.0,0.0,0.33649664914473665,0.7553210569010961,0.4522056685605298,relaxed
0.25321515941472356,0.7245557871612747,0.446679095111492,0.0,0.0,0.0,0.33649664914473665,0.7553210569010961,0.4522056685605298,relaxed
0.24844101096558707,0.8817845257849346,0.3600637197089737,0.0,0.0,0.0,0.33649664914473665,0.7553210569010961,0.4522056685605298,relaxed
0.22891159828659458,0.8536183698759089,0.2627089305408587,0.0,0.0,0.0,0.33649664914473665,0.7553210569010961,0.4522056685605298,relaxed
0.35923383752891025,0.7825511496272167,0.25026891295067627,0.0,0.0,0.0,0.33649664914473665,0.7553210569010961,0.4522056685605298,relaxed
0.43163313233883377,0.8310271064402956,0.5262158346632952,0.0,0.0,0.0,0.33649664914473665,0.7553210569010961,0.4522056685605298,relaxed
0.21083524683013274,0.8358092324721415,0.3679347359312601,0.0,0.0,0.0,0.33649664914473665,0.7553210569010961,0.4522056685605298,relaxed
0.16503213665719493,0.8210328564232864,0.34889397270190725,0.0,0.0,0.0,0.33649664914473665,0.7553210569010961,0.4522056685605298,relaxed
0.4353324535937108,0.7572400970314138,0.6072893011657254,0.0,0.0,0.0,0.33649664914473665,0.7553210569010961,0.4522056685605298,relaxed
0.6590878532830153,0.7320529047708283,0.3957791004841225,0.0,0.0,0.0,0.33649664914473665,0.7553210569010961,0.4522056685605298,relaxed
0.4425136018979977,0.7024844577057952,0.38917671110745355,0.0,0.0,0.0,0.33649664914473665,0.7553210569010961,0.4522056685605298,relaxed
0.2548865841024562,0.6330864029056793,0.8029351381276632,0.0,0.0,0.0,0.33649664914473665,0.7553210569010961,0.4522056685605298,relaxed
0.8428279783949811,0.5522387999999989,0.44571993444751046,0.0,0.0,0.0,0.0,0.5522388000000007,0.5255686577822213,relaxed
0.5745028447662119,0.5522387999999989,0.9999999999999982,0.0,0.0,0.0,0.0,0.5522388000000007,0.5255686577822213,relaxed
0.8790798509828769,0.5522387999999989,0.7445788966873232,0.0,0.0,0.0,0.0,0.5522388000000007,0.5255686577822213,relaxed
0.4366843499094846,0.5522387999999989,0.38494942576764596,0.0,0.0,0.0,0.0,0.5522388000000007,0.5255686577822213,relaxed
0.44458543918821114,0.5522387999999989,0.382361111071712,0.0,0.0,0.0,0.0,0.5522388000000007,0.5255686577822213,relaxed
0.5209294024169743,0.5522387999999989,0.6453782624365086,0.0,0.0,0.0,0.0,0.5522388000000007,0.5255686577822213,relaxed
0.14959419437825963,0.5522387999999989,0.5986264610482339,0.0,0.0,0.0,0.0,0.5522388000000007,0.5255686577822213,relaxed
