%1. Title: Brain Log

@RELATION p4

@ATTRIBUTE excitement NUMERIC
@ATTRIBUTE engagement NUMERIC
@ATTRIBUTE frustration NUMERIC
@ATTRIBUTE smile NUMERIC
@ATTRIBUTE laugh NUMERIC
@ATTRIBUTE clench NUMERIC
@ATTRIBUTE minExcitement NUMERIC
@ATTRIBUTE minEngagement NUMERIC
@ATTRIBUTE minFrustration NUMERIC
@ATTRIBUTE maxExcitement NUMERIC
@ATTRIBUTE maxEngagement NUMERIC
@ATTRIBUTE maxFrustration NUMERIC
@ATTRIBUTE MeanExcitement NUMERIC
@ATTRIBUTE MeanEngagement NUMERIC
@ATTRIBUTE MeanFrustration NUMERIC
@ATTRIBUTE class {relaxed,amused,sad,angry}

@DATA
0.9830535400932383,0.7489814136013973,0.3710458438927732,12.0,0.0,0.0,0.937113049999998,0.6841873499999986,0.3355178999999993,0.9999999999999982,0.8103534999999985,0.41964765999999926,0.9841590745393887,0.7425269968993323,0.3685971948458532,relaxed
0.9973229435897416,0.8163246606643342,0.4825328584032625,11.0,0.0,0.0,0.9738986999999981,0.7993136999999985,0.41964765999999915,0.9999999999999982,0.8251720699999986,0.525662899999999,0.9977984282839064,0.8169800783908611,0.47700215235466714,relaxed
0.8320593199999984,0.7534675799999985,0.5620988363636352,1.0,0.0,0.0,0.6941546999999985,0.7149766999999986,0.525662899999999,0.9738986999999982,0.7993136999999985,0.598687949999999,0.8268766389743151,0.7530031568282296,0.5616086570292791,relaxed
0.6273992407692297,0.6826421369230755,0.7116754630769218,2.0,0.0,0.0,0.5844682499999988,0.6650407999999988,0.6723246599999986,0.6535043999999988,0.7013457399999988,0.7238182999999987,0.6270208898932178,0.6825037931871574,0.7114602904258149,relaxed
0.47986921545454453,0.6840643218181806,0.7207393381818167,11.0,0.0,0.0,0.38955506999999917,0.6730887999999987,0.7059650999999987,0.5844682499999989,0.6979681999999988,0.7265941999999986,0.47529056230118494,0.6840058840151862,0.720694320890114,relaxed
0.35208485163170095,0.7319343127272713,0.6571413395337983,12.0,0.0,0.0,0.31267544999999936,0.7108990599999987,0.6171403499999988,0.39966505999999935,0.7396608599999985,0.7016114599999986,0.35333553477433227,0.7304697233644732,0.6605939078328116,relaxed
0.47020744615384524,0.7322928592307678,0.5771438984615374,13.0,0.0,0.0,0.3223523999999991,0.7125549299999987,0.524004639999999,0.5554948999999991,0.7402647999999986,0.602486899999999,0.4642620571750848,0.7322545032696688,0.5764606517519125,relaxed
0.6995377453030289,0.6772692310606048,0.5975792182634021,12.0,0.0,0.0,0.5136357499999987,0.6555254499999986,0.5240046399999989,0.9827010599999985,0.7125549299999988,0.6472829599999987,0.6600611490176664,0.6796918333422084,0.5912653769299839,relaxed
0.9988910935897418,0.6853602923076911,0.6857330706643343,5.0,0.0,0.0,0.9827010599999981,0.6555254499999986,0.6472829599999986,0.9999999999999982,0.7199353999999987,0.7121041999999986,0.9985468639133814,0.6821103025279702,0.6827197680702773,relaxed
0.9539670807692289,0.7491237806643342,0.7045214488111875,12.0,0.0,0.0,0.8415462999999981,0.7199353999999987,0.6974438399999988,0.9999999999999984,0.7743624999999985,0.7121041999999986,0.948688188109739,0.746740671576958,0.7052006536472333,relaxed
0.9818843035897418,0.7603338319813507,0.7000579643473179,8.0,0.0,0.0,0.9471025499999982,0.7335444999999987,0.6891344999999985,0.9999999999999983,0.7768681599999987,0.7684099699999989,0.9826260595350196,0.7621814514838735,0.6986115687669415,relaxed
0.8630623575407909,0.7108579956060594,0.8883917450233082,6.0,0.0,0.0,0.7623811399999986,0.7046066999999987,0.7684099699999983,0.9471025499999983,0.7335444999999988,0.9697549299999982,0.8697281809551934,0.7118965604216888,0.8858979984231112,relaxed
0.9659873710606043,0.6913085743822831,0.7189612248717935,12.0,0.0,0.0,0.7623811399999982,0.6734879999999986,0.6509511999999986,0.9999999999999982,0.7049641599999987,0.8181223999999986,0.9548202065632548,0.6927200483142808,0.7243587432093104,relaxed
0.9999999999999982,0.6906431825524463,0.5982529009207447,12.0,0.0,0.0,0.9999999999999982,0.6700259399999987,0.5621095999999989,0.9999999999999982,0.7183582999999987,0.6509511999999988,0.9999999999999982,0.6881915474805576,0.6014395551443434,relaxed
0.9456673072727255,0.6768279509090895,0.5515070054545443,3.0,0.0,0.0,0.8525050999999982,0.6335006999999988,0.5348024399999989,0.9999999999999983,0.7183582999999987,0.564551899999999,0.9440823977057646,0.6761612322600197,0.5514044556899658,relaxed
0.9938776153846137,0.5954478976923064,0.5834553569230758,12.0,0.0,0.0,0.9602044999999981,0.572147249999999,0.5705637999999988,0.9999999999999982,0.6199810499999988,0.595916199999999,0.9937719373828069,0.5952848834803858,0.5833987916820002,relaxed
0.970029198787877,0.5762479937296028,0.6039081866666655,12.0,0.0,0.0,0.8725618999999982,0.5679722399999989,0.595916199999999,0.9999999999999983,0.602919899999999,0.6093894999999988,0.9733512606864648,0.575157878778199,0.6033250311766521,relaxed
0.9887594289044271,0.5949936778554767,0.6136367686013975,12.0,0.0,0.0,0.8725618999999981,0.5476975399999988,0.6093894999999988,0.9999999999999982,0.6266655999999989,0.6165497999999988,0.9850207825548671,0.5974030953664349,0.6133302068009135,relaxed
0.9800561007925391,0.5821401770046609,0.6188069387995326,6.0,0.0,0.0,0.9008248399999981,0.5460984999999989,0.6165497999999988,0.9999999999999984,0.6207769499999988,0.6203549999999988,0.9789878146414143,0.5779856303823487,0.6186449448856318,relaxed
0.9917733563636346,0.6924201009090897,0.6213864636363624,11.0,0.0,0.0,0.9547534599999982,0.6207769499999987,0.6203549999999988,0.9999999999999983,0.7553061999999987,0.6221224699999988,0.991616768028957,0.6909504616331116,0.6213862145382718,relaxed
0.9407091199999982,0.8106669099999986,0.6534425999999987,13.0,0.0,0.0,0.8016431299999982,0.7781848299999985,0.6223772999999988,0.9999999999999984,0.8266821999999986,0.6966771999999989,0.9378765123647167,0.8104916908591363,0.6529331921168824,relaxed
0.9912839466666648,0.801860885555554,0.718162215555554,2.0,0.0,0.0,0.9607777599999981,0.7872424999999984,0.6966771999999987,0.9999999999999983,0.8176853699999984,0.7334206699999988,0.9911478230945296,0.801795100375171,0.7180632442854953,relaxed
0.9802928162637345,0.641274270285713,0.8609331263736248,9.0,0.0,0.0,0.8129466999999981,0.6339872999999989,0.8514261999999985,0.9999999999999984,0.6666070999999988,0.8749366999999982,0.9744629322581181,0.6416219255417461,0.861751281528106,amused
0.9826811429020962,0.6378353609557098,0.8829037722727254,6.0,0.0,0.0,0.9234081499999982,0.6284598999999989,0.8473308699999983,0.9999999999999982,0.6663923999999988,0.9341106399999983,0.9824660339519204,0.6369781485245517,0.8782756877063387,amused
0.9999999999999982,0.7112012721818167,0.9741456607878771,10.0,1.0,0.0,0.9999999999999982,0.6663923999999987,0.9341106399999982,0.9999999999999982,0.7334686499999988,0.9999999999999982,0.9999999999999982,0.7073008514922928,0.9705067509547961,amused
