%1. Title: Brain Log

@RELATION p3

@ATTRIBUTE excitement NUMERIC
@ATTRIBUTE engagement NUMERIC
@ATTRIBUTE frustration NUMERIC
@ATTRIBUTE smile NUMERIC
@ATTRIBUTE laugh NUMERIC
@ATTRIBUTE clench NUMERIC
@ATTRIBUTE globalExcitement NUMERIC
@ATTRIBUTE globalEngagement NUMERIC
@ATTRIBUTE globalFrustration NUMERIC
@ATTRIBUTE class {relaxed,amused,sad,angry}

@DATA
0.7248042942332369,0.6412370780298132,0.8864582408554424,0.0,0.0,0.0,0.0,0.7337293758532638,0.4941665541222388,amused
0.2687676865539747,0.8215194025831901,0.47438262809086784,0.0,0.0,0.0,0.0,0.7337293758532638,0.4941665541222388,amused
0.20545395268952438,0.788887353169219,0.4390786083594283,0.0,0.0,0.0,0.0,0.7337293758532638,0.4941665541222388,amused
0.15388847917715515,0.7920936343893279,0.4060079985944143,0.0,0.0,0.0,0.0,0.7337293758532638,0.4941665541222388,amused
0.33039803117087946,0.8574821722277111,0.36009158508758016,0.0,0.0,0.0,0.0,0.7337293758532638,0.4941665541222388,amused
0.3381470296232836,0.7945196208421493,0.37295370095712793,0.0,0.0,0.0,0.0,0.7337293758532638,0.4941665541222388,amused
0.14819765594994597,0.7143616044508881,0.49904865268576215,0.0,0.0,0.0,0.0,0.7337293758532638,0.4941665541222388,amused
0.0,0.6501342005251721,0.6203522471157149,0.0,0.0,0.0,0.0,0.7337293758532638,0.4941665541222388,amused
0.0,0.6595714640283971,0.5460727562135105,0.0,0.0,0.0,0.0,0.7337293758532638,0.4941665541222388,amused
0.2797929839573662,0.7147463105470101,0.48826871950001266,0.0,0.0,0.0,0.0,0.7337293758532638,0.4941665541222388,amused
0.1606214493864051,0.7026816407047786,0.4396510365499781,0.0,0.0,0.0,0.0,0.7337293758532638,0.4941665541222388,amused
0.3014970720078435,0.7304388371122809,0.5827781478893622,0.0,0.0,0.0,0.0,0.7337293758532638,0.4941665541222388,amused
0.23820341733937855,0.7074750979033124,0.4951635319005665,0.0,0.0,0.0,0.0,0.7337293758532638,0.4941665541222388,amused
0.7896392612365914,0.5487086502478257,0.8337788615361377,0.0,0.0,0.0,0.4318098441614684,0.5932728506451153,0.4739140986263535,amused
0.7322400175075302,0.6418470762236292,0.49502238576997354,0.0,0.0,0.0,0.4318098441614684,0.5932728506451153,0.4739140986263535,amused
0.8197317433652945,0.7121034217518329,0.46362651241463865,0.0,0.0,0.0,0.4318098441614684,0.5932728506451153,0.4739140986263535,amused
0.4880052309032403,0.6463765919298053,0.6302089473286497,0.0,0.0,0.0,0.4318098441614684,0.5932728506451153,0.4739140986263535,amused
0.30468023861290566,0.5777347357667315,0.49951332057882303,0.0,0.0,0.0,0.4318098441614684,0.5932728506451153,0.4739140986263535,amused
0.3981663104899172,0.5554570076027495,0.5629953161799585,0.0,0.0,0.0,0.4318098441614684,0.5932728506451153,0.4739140986263535,amused
0.6628505710271894,0.5526300841806875,0.6765295571844194,0.0,0.0,0.0,0.4318098441614684,0.5932728506451153,0.4739140986263535,amused
0.34581649329149794,0.5522860877977135,0.3010609362470998,0.0,0.0,0.0,0.4318098441614684,0.5932728506451153,0.4739140986263535,amused
0.2583600580078818,0.5522445084898374,0.3109238786739644,0.0,0.0,0.0,0.4318098441614684,0.5932728506451153,0.4739140986263535,amused
0.5127187459364281,0.5522394979998453,0.5554490536439872,0.0,0.0,0.0,0.4318098441614684,0.5932728506451153,0.4739140986263535,amused
0.44587113392484923,0.5522388879999951,0.921165459025964,0.0,0.0,0.0,0.4318098441614684,0.5932728506451153,0.4739140986263535,amused
0.23655280537091022,0.7040116399946738,0.5082949978752322,0.0,0.0,0.0,0.4318098441614684,0.5932728506451153,0.4739140986263535,amused
0.3307518681906749,0.7014861120770342,0.6242615245056571,0.0,0.0,0.0,0.4318098441614684,0.5932728506451153,0.4739140986263535,amused
0.39439555627397016,0.5751436527765545,0.2472070299369718,0.0,0.0,0.0,0.4318098441614684,0.5932728506451153,0.4739140986263535,amused
0.4161971879159568,0.5550261421782694,0.2746892656281436,0.0,0.0,0.0,0.4318098441614684,0.5932728506451153,0.4739140986263535,amused
0.28434692719683247,0.5526106472373175,0.2560755895039041,0.0,0.0,0.0,0.4318098441614684,0.5932728506451153,0.4739140986263535,amused
0.5274139631294998,0.49510078866210666,0.7412611206183469,0.0,0.0,0.0,0.0,0.54360080722082,0.3667842438231565,amused
0.36219768862916807,0.5110674153869423,0.6602184102219188,0.0,0.0,0.0,0.0,0.54360080722082,0.3667842438231565,amused
0.0843698532745449,0.609800466905222,0.5279326650858492,0.0,0.0,0.0,0.0,0.54360080722082,0.3667842438231565,amused
0.0,0.5330599894339655,0.406458809850209,0.0,0.0,0.0,0.0,0.54360080722082,0.3667842438231565,amused
0.0,0.550700114334202,0.2898930055733549,0.0,0.0,0.0,0.0,0.54360080722082,0.3667842438231565,amused
0.14945304874774626,0.5045780517651742,0.249411926416687,0.0,0.0,0.0,0.0,0.54360080722082,0.3667842438231565,amused
0.30542384063700434,0.5212342837008358,0.1908722202285853,0.0,0.0,0.0,0.0,0.54360080722082,0.3667842438231565,amused
0.6427012453002825,0.6377752554867893,0.20848943387194713,0.0,0.0,0.0,0.0,0.54360080722082,0.3667842438231565,amused
0.5016906525341168,0.5520291070385138,0.28469063882245593,0.0,0.0,0.0,0.0,0.54360080722082,0.3667842438231565,amused
0.25128239823711707,0.6076837418675215,0.4390370565971992,0.0,0.0,0.0,0.0,0.54360080722082,0.3667842438231565,amused
0.125458471965466,0.5851689984365869,0.38340839157903905,0.0,0.0,0.0,0.0,0.54360080722082,0.3667842438231565,amused
0.0,0.5982404394840791,0.4740125969443308,0.0,0.0,0.0,0.0,0.54360080722082,0.3667842438231565,amused
