timestamp,excitement,frustration,meditation,engagementBoredom,blink,clench,laugh,smile,eyebrow,furrowBrow,lookLeft,lookRight,smirkLeft,smirkRight,winkLeft,winkRight,eeg0,eeg1,eeg2,eeg3,eeg4,eeg5,eeg6,eeg7,eeg8,eeg9,eeg10,eeg11,eeg12,eeg13,eeg14,eeg15,eeg16
0.7506451,0.0028644921,0.0,0.3167081,0.6411235,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,103.0,0.0,517.0,4382.564102564103,3934.358974358975,4491.794871794872,4445.641025641026,4241.025641025642,4534.358974358975,4428.205128205129,4427.179487179487,4412.307692307693,4710.256410256411,4308.717948717949,4216.923076923077,4154.871794871796,3847.1794871794878
1.1259676,0.006350161,0.0,0.30167052,0.7212797,0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,22.0,0.0,0.0,4333.333333333334,3910.2564102564106,4491.282051282052,4442.564102564103,4243.589743589744,4535.8974358974365,4458.974358974359,4447.6923076923085,4437.435897435898,4757.948717948719,4316.410256410257,4216.410256410257,4184.615384615385,4511.282051282052
1.3761827,0.006350161,0.0,0.30167052,0.7212797,0,0.0,0.0,0.0,0.0,0.18680955,0,0,0.0,0.0,0,0,54.0,0.0,0.0,4339.48717948718,3912.820512820513,4483.589743589744,4442.564102564103,4245.128205128206,4539.48717948718,4464.102564102564,4458.974358974359,4453.333333333334,4770.769230769231,4326.153846153847,4207.6923076923085,4184.615384615385,4493.846153846154
1.6263977,0.010577227,0.0,0.29648677,0.7488979,0,0.0,0.0,0.0,0.0,0.4466231,0,0,0.0,0.0,0,0,86.0,0.0,578.0,4390.256410256411,3922.0512820512827,4492.307692307693,4442.051282051282,4247.179487179487,4538.461538461539,4463.589743589744,4451.794871794872,4442.564102564103,4769.743589743591,4315.384615384616,4209.74358974359,4178.974358974359,4503.076923076924
1.8766128,0.010577227,0.0,0.29648677,0.7488979,0,0.0,0.0,0.0,0.0,0.48114955,0,0,0.0,0.0,0,0,118.0,0.0,578.0,4434.871794871796,3930.2564102564106,4519.48717948718,4439.48717948718,4239.48717948718,4530.256410256411,4457.948717948719,4455.384615384616,4423.076923076924,4769.743589743591,4345.641025641026,4247.6923076923085,4211.282051282052,4540.512820512821
2.1268277,0.028272761,0.0,0.30025402,0.72880834,0,0.0,0.0,0.0,0.0,0.9988211,0,0,0.0,0.0,0,0,21.0,0.0,0.0,4506.666666666667,3940.5128205128212,4552.307692307693,4443.076923076924,4240.000000000001,4531.794871794872,4486.153846153847,4476.410256410257,4412.820512820514,4773.333333333334,4331.794871794872,4258.974358974359,4214.871794871796,4549.2307692307695
2.2597544,0.028272761,0.0,0.30025402,0.72880834,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,37.0,0.0,0.0,4540.000000000001,3946.1538461538466,4570.769230769231,4444.102564102564,4239.48717948718,4530.769230769231,4499.48717948718,4500.000000000001,4417.948717948719,4776.923076923077,4353.333333333334,4280.512820512821,4226.666666666667,4564.102564102564
2.635077,0.054534633,0.0,0.30365202,0.71077967,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,85.0,0.0,512.0,4532.307692307693,3941.538461538462,4553.846153846154,4454.871794871796,4229.74358974359,4521.025641025642,4486.153846153847,4485.641025641026,4375.8974358974365,4737.948717948719,4327.6923076923085,4292.307692307693,4224.102564102564,4548.205128205129
2.635077,0.054534633,0.0,0.30365202,0.71077967,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,85.0,0.0,512.0,4532.307692307693,3941.538461538462,4553.846153846154,4454.871794871796,4229.74358974359,4521.025641025642,4486.153846153847,4485.641025641026,4375.8974358974365,4737.948717948719,4327.6923076923085,4292.307692307693,4224.102564102564,4548.205128205129
3.1980608,0.075124934,0.0,0.30671692,0.6945883,0,0.0,0.0,0.0,0.0,0.66590244,0,0,0.0,0.0,0,0,28.0,0.0,0.0,4551.794871794872,3952.307692307693,4539.48717948718,4441.538461538462,4242.051282051282,4531.282051282052,4490.256410256411,4531.794871794872,4359.48717948718,4699.48717948718,4277.948717948719,4285.641025641026,4178.461538461539,4524.615384615385
